"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD004684","","strict","Biological","disease","disease","lung squamous cell carcinoma","True"
"PXD004684","","strict","Biological","organ","organ","lung","True"
"PXD004684","","strict","Biological","species","species","Homo sapiens","True"
"PXD004684","","strict","ExperimentalDesign","factor_value","factor_value","tissue type (squamous cell carcinoma, adjacent tissue); MS method (DDA, DIA, LF, TMT) | lung squamous cell carcinoma","True"
"PXD004684","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD004684","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD004684","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD004684","","strict","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD004684","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD004684","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
