"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD064331","","strict","Biological","cell_line","cell_line","95C, 95D","True"
"PXD064331","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD064331","","strict","Biological","disease","disease","lung cancer","True"
"PXD064331","","strict","Biological","organ","organ","lung","True"
"PXD064331","","strict","Biological","species","species","Homo sapiens","True"
"PXD064331","","strict","ExperimentalDesign","factor_value","factor_value","metastatic potential (95C low, 95D high) | lung cancer","True"
"PXD064331","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD064331","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD064331","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD064331","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD064331","","strict","Technical","instrument","instrument","Orbitrap Exploris 480, Orbitrap Q-Exactive Plus","True"
"PXD064331","","strict","Technical","label","label","label free","True"
"PXD064331","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD064331","","strict","Technical","modification","modification","deamidated residue | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Deamidation (NQR) | Iodoacetic acid derivative (CKUW,N-term)","True"
"PXD064331","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
