"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD023906","","strict","Biological","cell_line","cell_line","HEK293T, Caco-2, RKO, Ca9-22","True"
"PXD023906","","strict","Biological","cell_type","cell_type","embryonic kidney cells, colon cancer cells, epithelial cells","True"
"PXD023906","","strict","Biological","organ","organ","kidney","True"
"PXD023906","","strict","Biological","species","species","Homo sapiens","True"
"PXD023906","","strict","ExperimentalDesign","factor_value","factor_value","treatment (HIV-1 gp120), PKG1 knockdown, stathmin mutation","True"
"PXD023906","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD023906","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD023906","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD023906","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD023906","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","0.05 Da","True"
"PXD023906","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD023906","","strict","Technical","instrument","instrument","Q-Exactive, Orbitrap Elite","True"
"PXD023906","","strict","Technical","label","label","label free","True"
"PXD023906","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD023906","","strict","Technical","modification","modification","Oxidation (M) | Lysine oxidation to aminoadipic semialdehyde (K) | Carbamidomethyl (C) | Gln->Trp substitution (Q)","True"
"PXD023906","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","10 ppm","True"
