pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD001819	UPS1_12500amol_R1.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_12500amol_R1.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_12500amol_R1.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD001819	UPS1_12500amol_R2.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_12500amol_R2.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_12500amol_R2.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD001819	UPS1_12500amol_R3.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_12500amol_R3.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_12500amol_R3.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD001819	UPS1_125amol_R1.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_125amol_R1.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_125amol_R1.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD001819	UPS1_125amol_R2.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_125amol_R2.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_125amol_R2.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD001819	UPS1_125amol_R3.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_125amol_R3.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_125amol_R3.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD001819	UPS1_25000amol_R1.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_25000amol_R1.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_25000amol_R1.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD001819	UPS1_25000amol_R2.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_25000amol_R2.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_25000amol_R2.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD001819	UPS1_25000amol_R3.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_25000amol_R3.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_25000amol_R3.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD001819	UPS1_2500amol_R1.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_2500amol_R1.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_2500amol_R1.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD001819	UPS1_2500amol_R2.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_2500amol_R2.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_2500amol_R2.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD001819	UPS1_2500amol_R3.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_2500amol_R3.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_2500amol_R3.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD001819	UPS1_250amol_R1.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_250amol_R1.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_250amol_R1.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD001819	UPS1_250amol_R2.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_250amol_R2.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_250amol_R2.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD001819	UPS1_250amol_R3.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_250amol_R3.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_250amol_R3.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD001819	UPS1_50000amol_R1.raw	Biological	1	1	1	0	0	1.000000	1.000000	1.000000
PXD001819	UPS1_50000amol_R1.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
