"paper_id","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","issue_summary","corrected_value"
"PXD036832","Biological","age","9 weeks","9 weeks","high","False","","True","True","False","TYPE CHECK: The candidate value is a numeric age with a time unit, which matches the definition for the age field.
SOURCE CHECK: The value is explicitly stated in the methods section (""Nine-week-old female and male C57BL/6J mice"") describing the animals used for the infection and subsequent proteomics analysis.
TRUTH CHECK: The value is factually correct as per the paper text.
COMPLETENESS CHECK: The full set contains the only age mentioned for the animals used in the study, making it exhaustive.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD036832","Biological","cell_type","leukocytes","leukocytes","high","False","","True","True","False","TYPE CHECK: The candidate value ""leukocytes"" is a primary cell type/lineage, which matches the field definition.
SOURCE CHECK: The paper explicitly states that ""total leukocyte pool"" was harvested and that ""leukocyte enriched pellet"" was processed for MS sample preparation and analyzed by mass spectrometry.
TRUTH CHECK: The value is factually correct as leukocytes were one of the biological materials analyzed in the proteomics experiment.
COMPLETENESS CHECK: The full set of extracted values for cell_type is [""leukocytes""], which correctly identifies the primary cell type analyzed (the other samples were organs or plasma).
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD036832","Biological","disease","sepsis","sepsis","high","False","","True","True","False","TYPE CHECK: The candidate value ""sepsis"" is a disease state, which matches the field definition.
SOURCE CHECK: The paper explicitly describes a ""murine Escherichia coli sepsis model"" and analyzes the proteome of organs and plasma from these septic mice.
TRUTH CHECK: The value is factually correct as the study focuses on the proteomic landscape of sepsis.
COMPLETENESS CHECK: The full set of extracted values (""sepsis"") covers the disease state described for the experimental group; the control group is implicitly ""healthy/normal"" (safe default), and ""sepsis"" is the primary disease of interest.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD036832","Biological","organ","heart, kidney, liver, lung, spleen, leukocytes, plasma","heart, kidney, liver, lung, spleen, leukocytes, plasma","high","False","","True","True","False","TYPE CHECK: The candidate value is a list of organs and biological materials, which matches the definition of the 'organ' field.
SOURCE CHECK: The paper explicitly states that heart, kidney, liver, lung, spleen, total leukocyte pool, and blood plasma were harvested and analyzed by mass spectrometry (DIA-MS).
TRUTH CHECK: The values are factually correct and directly mentioned in the text as the sources of the proteomics data.
COMPLETENESS CHECK: The full set of extracted values covers all the biological sources analyzed by MS in this study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD036832","Biological","sex","female","female","medium","False","","True","False","False","TYPE CHECK: The candidate value ""female"" is the correct category for the sex field.
SOURCE CHECK: The paper explicitly states that ""female and male C57BL/6J mice"" were used for the experiments.
TRUTH CHECK: The value is factually correct as the study used female mice.
COMPLETENESS CHECK: The full set of extracted values only contains ""female"", but the paper explicitly mentions both ""female and male"" mice were used.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: medium
CORRECTED_VALUE: [""female"", ""male""]","female, male"
"PXD036832","Biological","species","mus musculus","mus musculus","high","False","","True","True","False","TYPE CHECK: The candidate value is a scientific name of an organism, which matches the species field definition.
SOURCE CHECK: The paper explicitly mentions ""C57BL/6J mice"" and ""murine Escherichia coli sepsis model,"" confirming the source organism.
TRUTH CHECK: ""mus musculus"" is the scientific name for the mouse, which is the organism used in the experiment.
COMPLETENESS CHECK: The full set contains the only species used for the MS samples in this study.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD036832","ExperimentalDesign","factor_value","time (0, 6, 12, 18 h.p.i.), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h)","time (0, 6, 12, 18 h.p.i.), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h) | sepsis","high","False","","True","True","False","TYPE CHECK: The candidate value is a list of experimental factors and their values, which fits the definition of factor_value.
SOURCE CHECK: These values are explicitly mentioned in the text: time points (0, 6, 12, 18 h.p.i.), treatments (meropenem, methylprednisolone, and their combination), and timing of administration (2 or 8 h.p.i.).
TRUTH CHECK: The values are factually correct based on the experimental design described in the results and methods sections.
COMPLETENESS CHECK: The full set of extracted values (including ""sepsis"") covers the primary experimental variables (time, treatment, timing, and disease state).

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD036832","ExperimentalDesign","factor_value","sepsis","time (0, 6, 12, 18 h.p.i.), treatment (meropenem, methylprednisolone, combination), treatment timing (2h, 8h) | sepsis","high","False","","True","True","False","TYPE CHECK: The candidate value ""sepsis"" is a valid category for a factor_value, as it represents the disease state/experimental condition under study.
SOURCE CHECK: The value is explicitly mentioned throughout the paper as the primary condition being studied (e.g., ""murine Escherichia coli sepsis model"").
TRUTH CHECK: The value is factually correct; the experiment compares septic mice against control (uninfected) mice.
COMPLETENESS CHECK: The full set of extracted values covers the disease state, the time points, the treatments, and the treatment timing, which exhaustively describes the experimental factors.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD036832","ExperimentalDesign","fractions","1","1","high","False","","True","True","False","TYPE CHECK: The candidate value is a numeric count, which is the correct category for the fractions field.
SOURCE CHECK: The paper describes a spectral library generated from fractionated organs (96 samples total), but the main DIA-MS proteome maps (the actual MS samples) were obtained from organs, cells, and plasma without mentioning offline fractionation of those individual samples.
TRUTH CHECK: Since no fractionation is mentioned for the primary DIA-MS samples, the safe default of ""1"" is applicable.
COMPLETENESS CHECK: The full set contains only the value ""1"", which is exhaustive for the primary samples described.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD036832","ExperimentalDesign","replicates","98","","low","False","","False","False","True","TYPE CHECK: The candidate value is a numeric count, which is the correct category for the replicates field.
SOURCE CHECK: The value ""98"" is not present in the paper text as a count of biological replicates.
TRUTH CHECK: The paper mentions various cohort sizes (n=23 for time course, n=44 for intervention I, n=30 for intervention II), but does not state that there are 98 biological replicates per sample/group. In the ""DIA data extraction"" section, it explicitly states ""n biological replicates = 1"".
COMPLETENESS CHECK: The full set contains only this incorrect value.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: 1","1"
