"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD030403","Biological","cell_line","cell_line","Nthy-ORI","True"
"PXD030403","Biological","cell_type","cell_type","epithelial cell","True"
"PXD030403","Biological","disease","disease","normal","True"
"PXD030403","Biological","organ","organ","thyroid","True"
"PXD030403","Biological","species","species","homo sapiens","True"
"PXD030403","ExperimentalDesign","factor_value","factor_value","genotype/variant (wildtype TRβ, TRβPV, TRβGS125), treatment (10 nM T3, vehicle) | normal","True"
"PXD030403","ExperimentalDesign","fractions","fractions","1","True"
"PXD030403","ExperimentalDesign","replicates","replicates","1","True"
"PXD030403","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD030403","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD030403","Technical","fragment_mass_tolerance","fragment_mass_tolerance","8 ppm","True"
"PXD030403","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD030403","Technical","instrument","instrument","LTQ-Orbitrap","True"
"PXD030403","Technical","label","label","label free","True"
"PXD030403","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD030403","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
