"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD039035","","strict","Biological","age","age","8–12-week-old","True"
"PXD039035","","strict","Biological","cell_type","cell_type","DCs","True"
"PXD039035","","strict","Biological","disease","disease","normal","True"
"PXD039035","","strict","Biological","sex","sex","Female","True"
"PXD039035","","strict","Biological","species","species","Mus musculus","True"
"PXD039035","","strict","ExperimentalDesign","factor_value","factor_value","DC state (psDCs, nsDCs) | normal","True"
"PXD039035","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD039035","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD039035","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD039035","","strict","Technical","instrument","instrument","Q Exactive HF","True"
"PXD039035","","strict","Technical","label","label","TMT126 | TMT127 | TMT128 | TMT129 | TMT130 | TMT131","True"
"PXD039035","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD039035","","strict","Technical","modification","modification","monohydroxylated residue | TMT6plex-126 reporter+balance reagent acylated residue | dihydroxylated residue | iodoacetamide derivatized residue | Sixplex Tandem Mass Tag® (HKSTY,N-term) | Modification by hydroxylated mechloroethamine (HN-2) (CHK) | Acetyldeoxyhypusine (K) | Iodoacetamide derivative (CDEHKMSTUY,N-term)","True"
"PXD039035","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
