"paper_id","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","issue_summary","corrected_value"
"PXD018357","Biological","cell_line","Caco-2, UKF-RC-2","","low","False","","False","False","True","TYPE CHECK: The candidate value contains names of immortalized cell lines, which is the correct category for this field.
SOURCE CHECK: Caco-2 is explicitly stated as the source for the proteomics and phosphoproteomics analysis (""Caco-2 cells were mock-infected or infected... Extracted proteins were digested...""). UKF-RC-2 is mentioned as a cell line used to validate findings in ""antiviral experiments"" (measuring viral RNA copies and cytopathic effects), but there is no mention of UKF-RC-2 cells being lysed or analyzed by mass spectrometry.
TRUTH CHECK: Caco-2 is correct; UKF-RC-2 is incorrect as it was used for functional assays, not MS.
COMPLETENESS CHECK: The set is incorrect because it includes a cell line not used for MS.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: Caco-2","Caco-2"
"PXD018357","Biological","cell_type","epithelial cell","","low","False","","False","False","True","TYPE CHECK: The candidate value ""epithelial cell"" describes a cell type/lineage, which matches the field definition.
SOURCE CHECK: The paper states that Caco-2 cells were used for the proteomics analysis; Caco-2 is a well-known human colorectal adenocarcinoma cell line (epithelial lineage), though the text itself describes them as ""derived from colon carcinoma"".
TRUTH CHECK: While Caco-2 cells are epithelial in nature, the paper explicitly identifies them as a ""cell line"" derived from ""colon carcinoma"". The field `cell_type` is for primary cell types or lineages, but the material used here is an immortalized cell line.
COMPLETENESS CHECK: The full set contains only this value, but it is a supertype/inference rather than a direct description of the sample.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD018357","Biological","disease","colorectal carcinoma","colorectal carcinoma","high","False","","True","True","False","TYPE CHECK: The candidate value ""colorectal carcinoma"" is a disease state, which matches the field definition.
SOURCE CHECK: The paper mentions that Caco-2 cells (the MS sample source) are ""derived from colon carcinoma"".
TRUTH CHECK: ""Colorectal carcinoma"" is a standard synonym/equivalent for ""colon carcinoma"".
COMPLETENESS CHECK: The full set contains only this value, which accurately describes the origin of the cell line used for the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD018357","Biological","organ","colon","colon","high","False","","True","True","False","TYPE CHECK: The candidate value ""colon"" is a valid organ/tissue type.
SOURCE CHECK: The MS samples were derived from Caco-2 cells, which the paper explicitly describes as ""derived from colon carcinoma"".
TRUTH CHECK: The value is factually correct as the biological origin of the cells used for the proteomics experiment.
COMPLETENESS CHECK: The full set of extracted values correctly identifies the organ of origin for the MS sample.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD018357","Biological","species","homo sapiens","homo sapiens","high","False","","True","True","False","TYPE CHECK: The candidate value is a species name, which matches the required category.
SOURCE CHECK: The paper explicitly states that ""Human Caco-2 cells"" were used for the proteomics analysis and that database searches were performed against the ""Homo sapiens SwissProt database"".
TRUTH CHECK: The value ""homo sapiens"" is factually correct for the human cells analyzed.
COMPLETENESS CHECK: The full set contains the only relevant host species for the MS experiment.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD018357","ExperimentalDesign","factor_value","infection status (mock-infected, SARS-CoV-2 infected)","infection status (mock-infected, SARS-CoV-2 infected) | colorectal carcinoma","high","False","","True","True","False","TYPE CHECK: The candidate value describes the experimental condition (infection status) and its levels, which is the correct category for a factor_value.
SOURCE CHECK: The paper explicitly states that ""Caco-2 cells were mock-infected or infected with SARS-CoV-2 patient isolates,"" which were then analyzed by mass spectrometry.
TRUTH CHECK: The value is factually correct based on the experimental design described in the results section.
COMPLETENESS CHECK: The full set of extracted values includes the infection status and the cell type/disease (colorectal carcinoma), which together cover the primary experimental variables.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD018357","ExperimentalDesign","factor_value","colorectal carcinoma","infection status (mock-infected, SARS-CoV-2 infected) | colorectal carcinoma","high","False","","True","True","False","TYPE CHECK: The candidate value is a disease/condition, which is a valid category for a factor_value.
SOURCE CHECK: The value is derived from the description of Caco-2 cells (""derived from colon carcinoma""), which were the cells used for the MS experiment.
TRUTH CHECK: The paper states Caco-2 cells are ""derived from colon carcinoma"". ""Colorectal carcinoma"" is a standard scientific synonym for colon carcinoma.
COMPLETENESS CHECK: The full set of extracted values includes both the primary experimental variable (infection status) and the underlying cell line characteristic (carcinoma), covering the experimental design.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD018357","ExperimentalDesign","fractions","1","","low","False","","False","False","False","TYPE CHECK: The candidate value is a numeric count, which is the correct type for the fractions field.
SOURCE CHECK: The paper explicitly describes fractionation for both the whole-cell proteome and the phosphoproteome.
TRUTH CHECK: The value ""1"" is incorrect. For the whole-cell proteome, the text states ""collected every 45 s into a total of 96 fractions, which were cross-concatenated into 24 fractions"". For the phosphoproteome, it states ""The eight fractions were concatenated into four fractions"".
COMPLETENESS CHECK: The full set consists only of ""1"", which fails to capture the actual fractionation described in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: 24, 4","24, 4"
"PXD018357","ExperimentalDesign","replicates","10","","low","False","","False","False","False","TYPE CHECK: The candidate value is a numeric count, which is the correct category for the replicates field.
SOURCE CHECK: The paper states that Caco-2 cells were ""mock-infected or infected with SARS-CoV-2 patient isolates (in 5 biological replicates at an MOI of 1)"".
TRUTH CHECK: The value ""10"" is incorrect; the paper explicitly mentions 5 biological replicates per condition (mock vs infected). The number 10 appears in the text referring to ""TMT 10-plex samples"", which describes the multiplexing capacity of the labeling reagent, not the number of biological replicates.
COMPLETENESS CHECK: The full set contains only the incorrect value ""10"".

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: 5","5"
"PXD018357","ExperimentalDesign","technical_replicates","1","1","high","False","","True","True","False","TYPE CHECK: The candidate value is a numeric count, which is the correct category for technical replicates.
SOURCE CHECK: The paper does not explicitly mention technical replicates; therefore, the safe default of ""1"" is applied.
TRUTH CHECK: Applying the safe default of ""1"" when the paper is silent on technical replication is correct.
COMPLETENESS CHECK: The full set contains the safe default value, which is exhaustive given the lack of specific information in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
