sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD042914-Sample-1	source_name	source name	PXD042914-Sample-1	derived								legacy_derivation	derived
1	PXD042914-Sample-1	organism	characteristics[organism]	Homo sapiens, Mus musculus	biological_agent	OVCAR3 (ovarian cancer) cells were placed in 100mm × 20mm cell culture plates and treated with or without anti-human KRASG12D-IgA1 or KRASG12D-IgG4 or non-specific human IgA (Abcam, ab91025) at 0.5 μg/ml final concentration or vehicle (PBS) in low serum media. After 12 h, conditioned medium was collected and filtered for contaminant debris removal. Proteins were extracted from the conditioned medium, reduced by DTT, digested by trypsin, and subjected to mass spectrometry analysis by the Moffitt Cancer Center Proteomics Facility.	AGREE	0.99043071269989	medium	False	False	Homo sapiens, Mus musculus	source_precedence:biological_agent	derived
1	PXD042914-Sample-1	organism_part	characteristics[organism part]	ovary, lung, colon	biological_agent	OVCAR3 (ovarian cancer) cells were placed in 100mm × 20mm cell culture plates and treated with or without anti-human KRASG12D-IgA1 or KRASG12D-IgG4 or non-specific human IgA (Abcam, ab91025) at 0.5 μg/ml final concentration or vehicle (PBS) in low serum media. After 12 h, conditioned medium was collected and filtered for contaminant debris removal. Proteins were extracted from the conditioned medium, reduced by DTT, digested by trypsin, and subjected to mass spectrometry analysis by the Moffitt Cancer Center Proteomics Facility.	LLM_ONLY	0.5	medium	False	False	ovary, lung, colon	source_precedence:biological_agent	derived
1	PXD042914-Sample-1	disease	characteristics[disease]	ovarian cancer, lung cancer, colon cancer, breast cancer	biological_agent	OVCAR3 (ovarian cancer) cells were placed in 100mm × 20mm cell culture plates and treated with or without anti-human KRASG12D-IgA1 or KRASG12D-IgG4 or non-specific human IgA (Abcam, ab91025) at 0.5 μg/ml final concentration or vehicle (PBS) in low serum media. After 12 h, conditioned medium was collected and filtered for contaminant debris removal. Proteins were extracted from the conditioned medium, reduced by DTT, digested by trypsin, and subjected to mass spectrometry analysis by the Moffitt Cancer Center Proteomics Facility.	LLM_ONLY	0.5	medium	False	False	ovarian cancer, lung cancer, colon cancer, breast cancer	source_precedence:biological_agent	derived
1	PXD042914-Sample-1	cell_type	characteristics[cell type]	epithelial cell	biological_agent	OVCAR3 (ovarian cancer) cells were placed in 100mm × 20mm cell culture plates and treated with or without anti-human KRASG12D-IgA1 or KRASG12D-IgG4 or non-specific human IgA (Abcam, ab91025) at 0.5 μg/ml final concentration or vehicle (PBS) in low serum media. After 12 h, conditioned medium was collected and filtered for contaminant debris removal. Proteins were extracted from the conditioned medium, reduced by DTT, digested by trypsin, and subjected to mass spectrometry analysis by the Moffitt Cancer Center Proteomics Facility.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD042914-Sample-1	cell_line	characteristics[cell line]	OVCAR3, A427, SK-LU-1, HEK293T, NCI-H23, NCI-H647, HCT116	biological_agent	Five hundred thousand OVCAR3 (transduced with wild-type or G12D mutated KRAS, fused with PAmCherry) cells were placed in 100mm × 20mm cell culture plates and treated with or without anti-human KRASG12D-IgA1 or KRASG12D-IgG4 or non-specific human IgA (Abcam, ab91025) at 0.5 μg/ml final concentration or vehicle (PBS) in low serum media. After 12 h, conditioned medium was collected and filtered for contaminant debris removal. Proteins were extracted from the conditioned medium, reduced by DTT, digested by trypsin, and subjected to mass spectrometry analysis by the Moffitt Cancer Center Proteomics Facility.	LLM_ONLY	0.5	medium	False	False	OVCAR3, A427, SK-LU-1, HEK293T, NCI-H23, NCI-H647, HCT116	source_precedence:biological_agent	derived
1	PXD042914-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD042914-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD042914-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD042914-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD042914-Sample-1	instrument	comment[instrument]	NT=Q Exactive HF-X;AC=MS:1002877	runassessor								source_precedence:runassessor	derived
1	PXD042914-Sample-1	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
1	PXD042914-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
1	PXD042914-Sample-1	factor_value	factor value[experimental design]	cell genotype (wild-type, G12D mutated KRAS), treatment (anti-human KRASG12D-IgA1, KRASG12D-IgG4, non-specific human IgA, vehicle)	experimental_design_agent	treated with or without anti-human KRASG12D-IgA1 or KRASG12D-IgG4 or non-specific human IgA (Abcam, ab91025) at 0.5 μg/ml final concentration or vehicle (PBS)	LLM_ONLY	0.5					source_precedence:experimental_design_agent	derived
1	PXD042914-Sample-1	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
1	PXD042914-Sample-1	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
1	PXD042914-Sample-1	modification	comment[modification parameters]	NT=ubiquitinylation residue;AC=UNIMOD:121;MT=Variable;TA=C	derived								legacy_derivation	derived
1	PXD042914-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	6 ppm	derived								legacy_derivation	derived
1	PXD042914-Sample-1	fragment_tolerance	comment[fragment mass tolerance]	9 ppm	derived								legacy_derivation	derived
1	PXD042914-Sample-1	alkylation_reagent	comment[alkylation reagent]	iodoacetamide	derived								legacy_derivation	derived
1	PXD042914-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
1	PXD042914-Sample-1	data_file	comment[data file]	IgA_Antibody_Dimer_DDA_HFX.raw	derived								legacy_derivation	derived
1	PXD042914-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD042914-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
1	PXD042914-Sample-1	factor_disease	factor value[disease]	ovarian cancer, lung cancer, colon cancer, breast cancer	derived								legacy_derivation	derived
2	PXD042914-Sample-2	source_name	source name	PXD042914-Sample-2	derived								legacy_derivation	derived
2	PXD042914-Sample-2	organism	characteristics[organism]	Homo sapiens, Mus musculus	biological_agent	OVCAR3 (ovarian cancer) cells were placed in 100mm × 20mm cell culture plates and treated with or without anti-human KRASG12D-IgA1 or KRASG12D-IgG4 or non-specific human IgA (Abcam, ab91025) at 0.5 μg/ml final concentration or vehicle (PBS) in low serum media. After 12 h, conditioned medium was collected and filtered for contaminant debris removal. Proteins were extracted from the conditioned medium, reduced by DTT, digested by trypsin, and subjected to mass spectrometry analysis by the Moffitt Cancer Center Proteomics Facility.	AGREE	0.99043071269989	medium	False	False	Homo sapiens, Mus musculus	source_precedence:biological_agent	derived
