"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD011050","","strict","Biological","cell_type","cell_type","planktonic cells, sessile cells","True"
"PXD011050","","strict","Biological","disease","disease","mutant, wild-type","True"
"PXD011050","","strict","Biological","organ","organ","membrane, cytoplasm","True"
"PXD011050","","strict","Biological","species","species","H. volcanii","True"
"PXD011050","","strict","ExperimentalDesign","factor_value","factor_value","strain (H53, ΔartA, ΔpssA) | mutant, wild-type","True"
"PXD011050","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD011050","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD011050","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD011050","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD011050","","strict","Technical","cleavage_agent","cleavage_agent","Glu-C","True"
"PXD011050","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","10 ppm","True"
"PXD011050","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD011050","","strict","Technical","instrument","instrument","Q Exactive Plus, LTQ Orbitrap-Velos, LTQ Orbitrap Elite, LTQ Orbitrap XL, TripleTOF 5600+, Q Exactive HF","True"
"PXD011050","","strict","Technical","label","label","iTRAQ114 | iTRAQ115 | iTRAQ116 | iTRAQ117","True"
"PXD011050","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD011050","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M)","True"
"PXD011050","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6.3 ppm","True"
