"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD036005","","strict","Biological","disease","disease","normal","True"
"PXD036005","","strict","Biological","species","species","Saccharomyces cerevisiae, Homo sapiens","True"
"PXD036005","","strict","ExperimentalDesign","factor_value","factor_value","protein (Glc7-FLAG) | normal","True"
"PXD036005","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD036005","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD036005","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD036005","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD036005","","strict","Technical","instrument","instrument","Q Exactive HF","True"
"PXD036005","","strict","Technical","label","label","label free","True"
"PXD036005","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD036005","","strict","Technical","modification","modification","S-homocysteinylation (C) | Deamidation (NQR) | Iodoacetamide derivative (CDEHKMSTUY,N-term)","True"
"PXD036005","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
