"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD050745","","strict","Biological","age","age","8 to 10 months","True"
"PXD050745","","strict","Biological","cell_type","cell_type","mammary epithelial","True"
"PXD050745","","strict","Biological","disease","disease","normal","True"
"PXD050745","","strict","Biological","organ","organ","mammary","True"
"PXD050745","","strict","Biological","sex","sex","female","True"
"PXD050745","","strict","Biological","species","species","Capra hircus","True"
"PXD050745","","strict","ExperimentalDesign","factor_value","factor_value","condition (lactating organoids/LM) | normal","True"
"PXD050745","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD050745","","strict","ExperimentalDesign","replicates","replicates","3","True"
"PXD050745","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD050745","","strict","Technical","acquisition_method","acquisition_method","data-independent acquisition","True"
"PXD050745","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD050745","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","0.02 Da","True"
"PXD050745","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD050745","","strict","Technical","instrument","instrument","Orbitrap Exploris 480","True"
"PXD050745","","strict","Technical","label","label","label free","True"
"PXD050745","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD050745","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M)","True"
"PXD050745","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","5 ppm","True"
