"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD064366","","strict","Biological","age","age","two-year-old, 8 hpf, 14 hpf, 22 hpf, 3 dpf, 50-day-old","True"
"PXD064366","","strict","Biological","organ","organ","shells","True"
"PXD064366","","strict","Biological","species","species","C. nippona","True"
"PXD064366","","strict","ExperimentalDesign","factor_value","factor_value","life stage (larvae, adult); matrix solubility (ASM, AIM)","True"
"PXD064366","","strict","ExperimentalDesign","fractions","fractions","2","True"
"PXD064366","","strict","ExperimentalDesign","replicates","replicates","4","True"
"PXD064366","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD064366","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD064366","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD064366","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD064366","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","13 ppm","True"
"PXD064366","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD064366","","strict","Technical","instrument","instrument","Q Exactive | Q Exactive Plus","True"
"PXD064366","","strict","Technical","label","label","label free","True"
"PXD064366","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD064366","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M) | Deamidation (NQ) | Acetaldehyde +26 (H)","True"
"PXD064366","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6.6 ppm","True"
"PXD064366","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
