"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD005355","BiologicalAgent","species","species","Homo sapiens","True"
"PXD005355","BiologicalAgent","tissue","organ","colon","True"
"PXD005355","BiologicalAgent","cell_type","cell_type","epithelial cell","True"
"PXD005355","BiologicalAgent","disease_state","disease","colorectal cancer","True"
"PXD005355","BiologicalAgent","sample_source","material_type","cell line, tissue","True"
"PXD005355","BiologicalAgent","age","age","","False"
"PXD005355","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","colon","True"
"PXD005355","BiologicalAgent","BMI","BMI","","False"
"PXD005355","BiologicalAgent","cell_line","cell_line","CRC65","True"
"PXD005355","BiologicalAgent","sex","sex","","False"
"PXD005355","BiologicalAgent","strain","strain","","False"
"PXD005355","BiologicalAgent","material_type","material_type","cell line, tissue","True"
"PXD005355","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD005355","TechnicalAgent","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD005355","TechnicalAgent","alkylation_reagent","alkylation_reagent","chloroacetamide","True"
"PXD005355","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD005355","TechnicalAgent","cleavage_agent","cleavage_agent","trypsin","True"
"PXD005355","TechnicalAgent","collision_energy","collision_energy","30% normalised collision energy","True"
"PXD005355","TechnicalAgent","enrichment_method","enrichment_method","Kinobeads","True"
"PXD005355","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD005355","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD005355","TechnicalAgent","instrument","instrument","Orbitrap Elite","True"
"PXD005355","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD005355","TechnicalAgent","labeling","label","label-free quantification (LFQ)","True"
"PXD005355","TechnicalAgent","reduction_reagent","reduction_reagent","DTT","True"
"PXD005355","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD005355","ExperimentalDesignAgent","biological_replicate","replicates","65","True"
"PXD005355","ExperimentalDesignAgent","technical_replicate","technical_replicates","3","True"
"PXD005355","ExperimentalDesignAgent","experimental_design","experimental_design","proteomic and kinomic profiling of 65 CRC cell lines","True"
"PXD005355","ExperimentalDesignAgent","factor_value","factor_value","cell line (65 CRC lines)","True"
"PXD005355","ExperimentalDesignAgent","number_of_fractions","fractions","24","True"
"PXD005355","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","3","True"
"PXD005355","ExperimentalDesignAgent","number_of_biological_replicates","replicates","65","True"
"PXD005355","ExperimentalDesignAgent","number_of_samples","number_of_samples","65","True"
