"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD037907","BiologicalAgent","species","species","Homo sapiens","True"
"PXD037907","BiologicalAgent","tissue","organ","ovary","True"
"PXD037907","BiologicalAgent","cell_type","cell_type","ovarian cancer cells","True"
"PXD037907","BiologicalAgent","disease_state","disease","ovarian cancer","True"
"PXD037907","BiologicalAgent","sample_source","material_type","cell line","True"
"PXD037907","BiologicalAgent","age","age","","False"
"PXD037907","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD037907","BiologicalAgent","BMI","BMI","","False"
"PXD037907","BiologicalAgent","cell_line","cell_line","OVTW59, HEK293","True"
"PXD037907","BiologicalAgent","sex","sex","","False"
"PXD037907","BiologicalAgent","strain","strain","","False"
"PXD037907","BiologicalAgent","material_type","material_type","cell line","True"
"PXD037907","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD037907","TechnicalAgent","acquisition_method","acquisition_method","data-dependent mode","True"
"PXD037907","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD037907","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD037907","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD037907","TechnicalAgent","collision_energy","collision_energy","normalized collision energy of 32%","True"
"PXD037907","TechnicalAgent","enrichment_method","enrichment_method","ConA pull-down assay","True"
"PXD037907","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD037907","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD037907","TechnicalAgent","instrument","instrument","Orbitrap Fusion Lumos","True"
"PXD037907","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD037907","TechnicalAgent","labeling","label","label-free","True"
"PXD037907","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD037907","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD037907","ExperimentalDesignAgent","biological_replicate","replicates","2","True"
"PXD037907","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD037907","ExperimentalDesignAgent","experimental_design","experimental_design","control vs TMTC1 knockdown comparison","True"
"PXD037907","ExperimentalDesignAgent","factor_value","factor_value","TMTC1 expression (control, knockdown)","True"
"PXD037907","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD037907","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD037907","ExperimentalDesignAgent","number_of_biological_replicates","replicates","2","True"
"PXD037907","ExperimentalDesignAgent","number_of_samples","number_of_samples","2","True"
