"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD020332","","strict","Biological","organ","organ","axial skeleton, sclerites","True"
"PXD020332","","strict","Biological","species","species","Corallium rubrum","True"
"PXD020332","","strict","ExperimentalDesign","factor_value","factor_value","biomineral type (axial skeleton, sclerites)","True"
"PXD020332","","strict","ExperimentalDesign","fractions","fractions","2","True"
"PXD020332","","strict","ExperimentalDesign","replicates","replicates","2","True"
"PXD020332","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD020332","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD020332","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD020332","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","0.5 Da","True"
"PXD020332","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD020332","","strict","Technical","instrument","instrument","Q Exactive HF","True"
"PXD020332","","strict","Technical","label","label","label free","True"
"PXD020332","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD020332","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M) | Deamidation (NQ) | Iodoacetic acid derivative (C)","True"
"PXD020332","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","20 ppm","True"
