pxd	data_file	category	field	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	micro_precision	micro_recall	micro_f1
PXD005354	00107_A01_P012579_S00_N01_R2.raw	Biological	characteristics[age]	0	0	0	0	0	NA	NA	NA
PXD005354	00107_A01_P012579_S00_N01_R2.raw	Biological	characteristics[cell line]	0	0	0	0	0	NA	NA	NA
PXD005354	00107_A01_P012579_S00_N01_R2.raw	Biological	characteristics[cell type]	0	0	0	0	0	NA	NA	NA
PXD005354	00107_A01_P012579_S00_N01_R2.raw	Biological	characteristics[cellosaurus accession]	0	0	0	0	0	NA	NA	NA
PXD005354	00107_A01_P012579_S00_N01_R2.raw	Biological	characteristics[disease]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A01_P012579_S00_N01_R2.raw	Biological	characteristics[organism part]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A01_P012579_S00_N01_R2.raw	Biological	characteristics[organism]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A01_P012579_S00_N01_R2.raw	Biological	characteristics[sex]	0	0	0	0	0	NA	NA	NA
PXD005354	00107_A01_P012579_S00_N01_R2.raw	Technical	comment[cleavage agent details]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A01_P012579_S00_N01_R2.raw	Technical	comment[dissociation method]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A01_P012579_S00_N01_R2.raw	Technical	comment[fragment mass tolerance]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A01_P012579_S00_N01_R2.raw	Technical	comment[instrument]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A01_P012579_S00_N01_R2.raw	Technical	comment[label]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A01_P012579_S00_N01_R2.raw	Technical	comment[ms2 mass analyzer]	0	0	0	0	0	NA	NA	NA
PXD005354	00107_A01_P012579_S00_N01_R2.raw	Technical	comment[precursor mass tolerance]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A01_P012579_S00_N01_R2.raw	Technical	comment[proteomics data acquisition method]	0	0	0	0	0	NA	NA	NA
PXD005354	00107_A01_P012579_S00_N01_R2.raw	Technical	technology type	0	0	0	0	0	NA	NA	NA
PXD005354	00107_A01_P012579_S00_N01_R2.raw	ExperimentalDesign	characteristics[biological replicate]	1	0	0	1	0	0.000000	0.000000	0.000000
PXD005354	00107_A01_P012579_S00_N01_R2.raw	ExperimentalDesign	comment[fraction identifier]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A01_P012579_S00_N01_R2.raw	ExperimentalDesign	comment[technical replicate]	0	0	0	0	0	NA	NA	NA
PXD005354	00107_A01_P012579_S00_N01_R2.raw	ExperimentalDesign	factor value[disease]	0	0	0	0	0	NA	NA	NA
PXD005354	00107_A01_P012579_S00_N01_R2.raw	ExperimentalDesign	factor value[experimental design]	0	0	0	0	0	NA	NA	NA
PXD005354	00107_A02_P012579_S00_N09_R2.raw	Biological	characteristics[age]	0	0	0	0	0	NA	NA	NA
PXD005354	00107_A02_P012579_S00_N09_R2.raw	Biological	characteristics[cell line]	0	0	0	0	0	NA	NA	NA
PXD005354	00107_A02_P012579_S00_N09_R2.raw	Biological	characteristics[cell type]	0	0	0	0	0	NA	NA	NA
PXD005354	00107_A02_P012579_S00_N09_R2.raw	Biological	characteristics[cellosaurus accession]	0	0	0	0	0	NA	NA	NA
PXD005354	00107_A02_P012579_S00_N09_R2.raw	Biological	characteristics[disease]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A02_P012579_S00_N09_R2.raw	Biological	characteristics[organism part]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A02_P012579_S00_N09_R2.raw	Biological	characteristics[organism]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A02_P012579_S00_N09_R2.raw	Biological	characteristics[sex]	0	0	0	0	0	NA	NA	NA
PXD005354	00107_A02_P012579_S00_N09_R2.raw	Technical	comment[cleavage agent details]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A02_P012579_S00_N09_R2.raw	Technical	comment[dissociation method]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A02_P012579_S00_N09_R2.raw	Technical	comment[fragment mass tolerance]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A02_P012579_S00_N09_R2.raw	Technical	comment[instrument]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A02_P012579_S00_N09_R2.raw	Technical	comment[label]	1	1	1	0	0	1.000000	1.000000	1.000000
PXD005354	00107_A02_P012579_S00_N09_R2.raw	Technical	comment[ms2 mass analyzer]	0	0	0	0	0	NA	NA	NA
