"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD058432","","strict","Biological","cell_line","cell_line","HEK293","True"
"PXD058432","","strict","Biological","disease","disease","normal, rabies","True"
"PXD058432","","strict","Biological","organ","organ","kidney","True"
"PXD058432","","strict","Biological","species","species","Homo sapiens, Mus musculus","True"
"PXD058432","","strict","ExperimentalDesign","factor_value","factor_value","FBXL18 expression (control, silenced) | normal, rabies","True"
"PXD058432","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD058432","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD058432","","strict","Technical","instrument","instrument","Orbitrap Eclipse","True"
"PXD058432","","strict","Technical","label","label","label free","True"
"PXD058432","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD058432","","strict","Technical","modification","modification","ubiquitination signature dipeptidyl lysine | Lysine oxidation to aminoadipic semialdehyde (K) | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Oxidation or Hydroxylation (CDEFHIKLMNPQRSTUVWY,C-term)","True"
