pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD013765	DP-C_CYT_1_1.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD013765	DP-C_CYT_1_1.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD013765	DP-C_CYT_1_1.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD013765	DP-C_NE_2_2.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD013765	DP-C_NE_2_2.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD013765	DP-C_NE_2_2.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD013765	DP-C_SN_3_1.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD013765	DP-C_SN_3_1.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD013765	DP-C_SN_3_1.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD013765	DP-CB2_CYT_1_1.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD013765	DP-CB2_CYT_1_1.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD013765	DP-CB2_CYT_1_1.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD013765	DP-CB2_CYT_1_2.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD013765	DP-CB2_CYT_1_2.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD013765	DP-CB2_CYT_1_2.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD013765	DP-CB2_NE_1_2.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD013765	DP-CB2_NE_1_2.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD013765	DP-CB2_NE_1_2.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD013765	DP-CB_SN_1_1.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD013765	DP-CB_SN_1_1.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD013765	DP-CB_SN_1_1.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD013765	M12-C_CYT_1_2.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD013765	M12-C_CYT_1_2.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD013765	M12-C_CYT_1_2.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD013765	M12-C_NE_1_1.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD013765	M12-C_NE_1_1.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD013765	M12-C_NE_1_1.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD013765	M12-C_NE_2_2.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD013765	M12-C_NE_2_2.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD013765	M12-C_NE_2_2.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD013765	M12-C_SN_1_1.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD013765	M12-C_SN_1_1.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
PXD013765	M12-C_SN_1_1.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD013765	M12-C_SN_3_1.raw	Biological	5	4	2	3	2	0.400000	0.500000	0.444444
PXD013765	M12-C_SN_3_1.raw	Technical	8	5	3	5	2	0.375000	0.600000	0.461538
