"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD021186","","strict","Biological","disease","disease","familial dysautonomia, normal","True"
"PXD021186","","strict","Biological","organ","organ","brain cortex","True"
"PXD021186","","strict","Biological","species","species","Mus musculus, Drosophila melanogaster, Homo sapiens","True"
"PXD021186","","strict","ExperimentalDesign","factor_value","factor_value","familial dysautonomia, normal","True"
"PXD021186","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD021186","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD021186","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD021186","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD021186","","strict","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD021186","","strict","Technical","label","label","label free","True"
"PXD021186","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD021186","","strict","Technical","modification","modification","monohydroxylated residue | acetylated residue | iodoacetamide derivatized residue | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Deamidation (NQR) | Carbamylation (CKMRSTY,N-term)","True"
"PXD021186","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
