"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD069171","BiologicalAgent","species","species","Homo sapiens","True"
"PXD069171","BiologicalAgent","tissue","organ","kidney","True"
"PXD069171","BiologicalAgent","cell_type","cell_type","epithelial cell","True"
"PXD069171","BiologicalAgent","disease_state","disease","normal","True"
"PXD069171","BiologicalAgent","sample_source","material_type","human protein lysates","True"
"PXD069171","BiologicalAgent","age","age","","False"
"PXD069171","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD069171","BiologicalAgent","BMI","BMI","","False"
"PXD069171","BiologicalAgent","cell_line","cell_line","HEK293T","True"
"PXD069171","BiologicalAgent","sex","sex","","False"
"PXD069171","BiologicalAgent","strain","strain","","False"
"PXD069171","BiologicalAgent","material_type","material_type","human protein lysates","True"
"PXD069171","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD069171","TechnicalAgent","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD069171","TechnicalAgent","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD069171","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD069171","TechnicalAgent","cleavage_agent","cleavage_agent","trypsin/Lys-C","True"
"PXD069171","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD069171","TechnicalAgent","enrichment_method","enrichment_method","TiO2 phosphopeptide enrichment kit","True"
"PXD069171","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD069171","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD069171","TechnicalAgent","instrument","instrument","Q Exactive Plus","True"
"PXD069171","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD069171","TechnicalAgent","labeling","label","[γ-18O4]-ATP","True"
"PXD069171","TechnicalAgent","reduction_reagent","reduction_reagent","DTT","True"
"PXD069171","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD069171","ExperimentalDesignAgent","biological_replicate","replicates","2 independent preparations of HEK293T cells | 2","True"
"PXD069171","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD069171","ExperimentalDesignAgent","experimental_design","experimental_design","comparison of samples with exogenous mouse MAST2 versus samples without exogenous mouse MAST2","True"
"PXD069171","ExperimentalDesignAgent","factor_value","factor_value","exogenous Mast2 (present, absent)","True"
"PXD069171","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD069171","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD069171","ExperimentalDesignAgent","number_of_biological_replicates","replicates","2 independent preparations of HEK293T cells | 2","True"
"PXD069171","ExperimentalDesignAgent","number_of_samples","number_of_samples","4","True"
