"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD003028","","strict","Biological","age","age","24 to 40 years","True"
"PXD003028","","strict","Biological","disease","disease","normal","True"
"PXD003028","","strict","Biological","sex","sex","male, female","True"
"PXD003028","","strict","Biological","species","species","Homo sapiens","True"
"PXD003028","","strict","ExperimentalDesign","factor_value","factor_value","time point (waking, post-prandial) | normal","True"
"PXD003028","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD003028","","strict","Technical","alkylation_reagent","alkylation_reagent","chloroacetamide","True"
"PXD003028","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD003028","","strict","Technical","instrument","instrument","Q Exactive HF","True"
"PXD003028","","strict","Technical","label","label","label free","True"
"PXD003028","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
