"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD039053","","strict","Biological","cell_line","cell_line","SW480, HEK293, HeLa, MHCC97H, HT29, MDA231, TCC, T24, T47D","True"
"PXD039053","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD039053","","strict","Biological","disease","disease","colorectal carcinoma, cervical carcinoma, hepatocellular carcinoma, bladder carcinoma, breast carcinoma","True"
"PXD039053","","strict","Biological","organ","organ","colon","True"
"PXD039053","","strict","Biological","species","species","Homo sapiens, Escherichia coli, Saccharomyces cerevisiae","True"
"PXD039053","","strict","ExperimentalDesign","factor_value","factor_value","cell line, actinonin treatment | colorectal carcinoma, cervical carcinoma, hepatocellular carcinoma, bladder carcinoma, breast carcinoma","True"
"PXD039053","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD039053","","strict","ExperimentalDesign","replicates","replicates","3","True"
"PXD039053","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD039053","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD039053","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","8 ppm","True"
"PXD039053","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD039053","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD039053","","strict","Technical","label","label","label free","True"
"PXD039053","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD039053","","strict","Technical","modification","modification","Acetate labeling reagent (N-term & K) (heavy form, +3amu) (H) | Succinic anhydride labeling reagent light form (N-term & K) (K) | not applicable","True"
"PXD039053","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6 ppm","True"
