"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD033342","","strict","Biological","disease","disease","covid-19","True"
"PXD033342","","strict","Biological","species","species","SARS-CoV-2","True"
"PXD033342","","strict","ExperimentalDesign","factor_value","factor_value","variant (Delta, WT) | covid-19","True"
"PXD033342","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD033342","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD033342","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD033342","","strict","Technical","instrument","instrument","Q Exactive HF-X","True"
"PXD033342","","strict","Technical","label","label","label free","True"
"PXD033342","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD033342","","strict","Technical","modification","modification","complex glycosylation","True"
"PXD033342","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
