pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD000652	HV_map_B11.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B11.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000652	HV_map_B11.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B12.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B12.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000652	HV_map_B12.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B13.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B13.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000652	HV_map_B13.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B15.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B15.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000652	HV_map_B15.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B17.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B17.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000652	HV_map_B17.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B18.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B18.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000652	HV_map_B18.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B2.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B2.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000652	HV_map_B2.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B20.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B20.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000652	HV_map_B20.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B21.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B21.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000652	HV_map_B21.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B22.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B22.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000652	HV_map_B22.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B23.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B23.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000652	HV_map_B23.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B24.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B24.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000652	HV_map_B24.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B25.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B25.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000652	HV_map_B25.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B26.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B26.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000652	HV_map_B26.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B27.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B27.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000652	HV_map_B27.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B3.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B3.raw	Technical	7	7	1	6	6	0.142857	0.142857	0.142857
PXD000652	HV_map_B3.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD000652	HV_map_B30.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD000652	HV_map_B30.raw	Technical	8	7	2	6	5	0.250000	0.285714	0.266667
PXD000652	HV_map_B30.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
