"paper_id","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","issue_summary","corrected_value"
"PXD006856","BiologicalAgent","species","Homo sapiens","Homo sapiens","high","False","","True","True","False","TYPE CHECK:        The candidate value is a scientific name for a species, which matches the field definition.
SOURCE CHECK:      The paper mentions ""human HAP1 cells"" and ""human proteins,"" making ""Homo sapiens"" a correct and reasonable extraction.
TRUTH CHECK:       The use of human cell lines (HAP1, HeLa) confirms the source organism is Homo sapiens.
COMPLETENESS CHECK: The full set contains the only relevant species mentioned for the experimental samples.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD006856","BiologicalAgent","disease","normal","normal","high","False","","True","True","False","TYPE CHECK: The candidate value ""normal"" is a valid category for the disease field when subjects are healthy controls.
SOURCE CHECK: The paper uses ""control"" cells (HAP1 and HeLa) as the baseline for comparison against NAA80-KO cells; ""normal"" is a safe default for these healthy control cells.
TRUTH CHECK: The experimental design compares wild-type/control cells to knockout cells, making ""normal"" a factually correct description of the control state.
COMPLETENESS CHECK: The full set contains ""normal"", which accurately covers the baseline state described in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD006856","BiologicalAgent","material_type","cell line","cell line","high","False","","True","True","False","TYPE CHECK:        The candidate value ""cell line"" is a valid category for the material_type field.
SOURCE CHECK:      The paper explicitly mentions the use of ""HeLa cells"" and ""HAP1 cells,"" both of which are established cell lines.
TRUTH CHECK:       The value is factually correct as the experiments were performed using these cell lines.
COMPLETENESS CHECK: The full set of extracted values (""cell line"") accurately and exhaustively covers the material used for the proteomics analysis described.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD006856","BiologicalAgent","cell_line","HAP1","HAP1","medium","False","","True","False","False","TYPE CHECK:        The candidate value ""HAP1"" is the name of an immortalized cell line.
SOURCE CHECK:      The text explicitly mentions ""human HAP1 cells"" and ""HAP1 NAA80-KO cell lines"".
TRUTH CHECK:       The value is factually correct as per the paper.
COMPLETENESS CHECK: The full set of extracted values contains ""HAP1"", which covers the primary cell line used for the KO experiments and motility assays. While ""HeLa"" is mentioned in the context of immunoprecipitating NAA80, ""HAP1"" is the central cell line of the study.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE","HAP1, HeLa"
"PXD006856","TechnicalAgent","instrument","Q Exactive HF","","low","False","","False","False","True","TYPE CHECK:        The candidate value is a mass spectrometer model, which matches the field definition.
SOURCE CHECK:      The text mentions ""N-terminal proteomics"" and ""quantitatively assessing the Nt-acetylation status,"" but it does not mention the specific instrument used (e.g., ""Q Exactive HF"").
TRUTH CHECK:       The value is not present in the provided text.
COMPLETENESS CHECK: The full set contains a value not found in the text.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      yes
VERDICT:           low
CORRECTED_VALUE:   NONE",""
"PXD006856","TechnicalAgent","label","label-free","label-free","high","False","","True","True","False","TYPE CHECK:        The candidate value ""label-free"" is a valid category for the label field.
SOURCE CHECK:      The paper mentions ""N-terminal proteomics"" to assess Nt-acetylation status but does not mention any isobaric or metabolic labeling (like TMT or SILAC).
TRUTH CHECK:       Since no specific labeling method is mentioned, ""label-free"" is the correct safe default.
COMPLETENESS CHECK: The full set contains the only applicable value for this experiment.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD006856","ExperimentalDesignAgent","replicates","2","","low","False","","False","False","False","TYPE CHECK:        The candidate value is a numeric count, which is the correct category for the replicates field.
SOURCE CHECK:      The paper mentions ""two HAP1 NAA80-KO cell lines (KO1 and KO2)"", but these are distinct knockout clones/lines, not biological replicates of a single condition. There is no explicit mention of the number of biological replicates (e.g., ""n=3"") for the experiments.
TRUTH CHECK:       The value ""2"" likely refers to the two different KO cell lines (KO1 and KO2) rather than biological replicates. In proteomics/cell biology, different KO clones are treated as separate genetic backgrounds, not necessarily as technical or biological replicates of the same sample.
COMPLETENESS CHECK:    The full set contains only this value, which is not supported by the text as a count of biological replicates.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      yes
VERDICT:           low
CORRECTED_VALUE:   NONE","1"
"PXD006856","ExperimentalDesignAgent","experimental_design","control vs NAA80 KO1 comparison","control vs NAA80 KO1 comparison","high","False","","True","True","False","TYPE CHECK:        The candidate value describes a comparison between a control group and a knockout group, which fits the ""treated vs control"" style of experimental design.
SOURCE CHECK:      The paper explicitly compares ""HAP1 control and NAA80-KO cells"" (specifically KO1 and KO2) across multiple assays (migration, morphology, polymerization).
TRUTH CHECK:       The value is factually correct as the study centers on comparing the wild-type/control state to the NAA80 knockout state.
COMPLETENESS CHECK: The full set mentions KO1, but the paper also utilizes KO2 and rescue experiments (transfected NAA80); however, ""control vs NAA80 KO"" captures the primary design.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD006856","ExperimentalDesignAgent","factor_value","cell line (control, NAA80 KO1)","cell line (control, NAA80 KO1)","medium","False","","True","False","False","TYPE CHECK:        The candidate value describes the experimental groups/variables being compared, which fits the definition of a factor value.
SOURCE CHECK:      The paper explicitly compares ""HAP1 control"" and ""NAA80-KO cells"" (specifically KO1 and KO2) throughout the results.
TRUTH CHECK:       The value is factually correct; the study investigates the effect of the NAA80 knockout versus control cell lines.
COMPLETENESS CHECK:    The full set mentions control and KO1, but the paper also explicitly uses and describes ""KO2"" (e.g., ""both KO cell lines"", ""NAA80 KO2 clone""). The current set is missing KO2.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           medium
CORRECTED_VALUE:   [""cell line (control, NAA80 KO1, NAA80 KO2)""]","cell line (control, NAA80 KO1, NAA80 KO2)"
"PXD006856","ExperimentalDesignAgent","fractions","1","1","high","False","","True","True","False","TYPE CHECK:        The candidate value is a numeric count, which is the correct category for the number of fractions.
SOURCE CHECK:      The paper does not mention any offline peptide or protein fractionation; therefore, the safe default of ""1"" is applicable.
TRUTH CHECK:       The value is factually correct as no fractionation was performed.
COMPLETENESS CHECK: The full set of extracted values consists of this single value, which accurately reflects the lack of fractionation in the experiment.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
