sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD035650-Sample-1	source_name	source name	PXD035650-Sample-1	derived								legacy_derivation	derived
1	PXD035650-Sample-1	organism	characteristics[organism]	Homo sapiens	biological_agent	For protein identification, the UniProt database was considered for the Homo sapiens (2021_03 with 20371 entries)	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
1	PXD035650-Sample-1	organism_part	characteristics[organism part]	stomach	biological_agent	We used the gastric cancer cell line MKN45 WT	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD035650-Sample-1	disease	characteristics[disease]	gastric cancer	biological_agent	We used the gastric cancer cell line MKN45 WT	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD035650-Sample-1	cell_type	characteristics[cell type]	epithelial cell	biological_agent	The poorly differentiated gastric adenocarcinoma cell line MKN45 WildType (WT)	LLM_ONLY	0.5					source_precedence:biological_agent	derived
1	PXD035650-Sample-1	cell_line	characteristics[cell line]	MKN45 SC, MKN45 WT	biological_agent	we selected EVs isolated from SC cells cultured under 2D and 3D conditions to quantitatively evaluate its profile using mass spectrometry‐based proteomics approach	LLM_ONLY	0.5	medium	False	False	MKN45 SC, MKN45 WT	source_precedence:biological_agent	derived
1	PXD035650-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD035650-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD035650-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD035650-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD035650-Sample-1	instrument	comment[instrument]	NT=Q Exactive;AC=MS:1001911	runassessor								source_precedence:runassessor	derived
1	PXD035650-Sample-1	cleavage_agent	comment[cleavage agent details]	NT=Lys-C;AC=MS:1001309	derived								legacy_derivation	derived
1	PXD035650-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
1	PXD035650-Sample-1	factor_value	factor value[experimental design]	culture condition (2D, 3D)	experimental_design_agent	selected EVs isolated from SC cells cultured under 2D and 3D conditions	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD035650-Sample-1	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
1	PXD035650-Sample-1	modification	comment[modification parameters]	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	derived								legacy_derivation	derived
1	PXD035650-Sample-1	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Variable;TA=C	derived								legacy_derivation	derived
1	PXD035650-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	7 ppm	derived								legacy_derivation	derived
1	PXD035650-Sample-1	fragment_tolerance	comment[fragment mass tolerance]	13 ppm	derived								legacy_derivation	derived
1	PXD035650-Sample-1	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
1	PXD035650-Sample-1	data_file	comment[data file]	2D_5C_N1.raw	derived								legacy_derivation	derived
1	PXD035650-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD035650-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
1	PXD035650-Sample-1	factor_disease	factor value[disease]	gastric cancer	derived								legacy_derivation	derived
2	PXD035650-Sample-2	source_name	source name	PXD035650-Sample-2	derived								legacy_derivation	derived
2	PXD035650-Sample-2	organism	characteristics[organism]	Homo sapiens	biological_agent	For protein identification, the UniProt database was considered for the Homo sapiens (2021_03 with 20371 entries)	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
2	PXD035650-Sample-2	organism_part	characteristics[organism part]	stomach	biological_agent	We used the gastric cancer cell line MKN45 WT	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD035650-Sample-2	disease	characteristics[disease]	gastric cancer	biological_agent	We used the gastric cancer cell line MKN45 WT	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD035650-Sample-2	cell_type	characteristics[cell type]	epithelial cell	biological_agent	The poorly differentiated gastric adenocarcinoma cell line MKN45 WildType (WT)	LLM_ONLY	0.5					source_precedence:biological_agent	derived
2	PXD035650-Sample-2	cell_line	characteristics[cell line]	MKN45 SC, MKN45 WT	biological_agent	we selected EVs isolated from SC cells cultured under 2D and 3D conditions to quantitatively evaluate its profile using mass spectrometry‐based proteomics approach	LLM_ONLY	0.5	medium	False	False	MKN45 SC, MKN45 WT	source_precedence:biological_agent	derived
2	PXD035650-Sample-2	assay_name	assay name	run 2	derived								legacy_derivation	derived
2	PXD035650-Sample-2	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
2	PXD035650-Sample-2	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
2	PXD035650-Sample-2	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
2	PXD035650-Sample-2	instrument	comment[instrument]	NT=Q Exactive;AC=MS:1001911	runassessor								source_precedence:runassessor	derived
2	PXD035650-Sample-2	cleavage_agent	comment[cleavage agent details]	NT=Lys-C;AC=MS:1001309	derived								legacy_derivation	derived
2	PXD035650-Sample-2	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
2	PXD035650-Sample-2	factor_value	factor value[experimental design]	culture condition (2D, 3D)	experimental_design_agent	selected EVs isolated from SC cells cultured under 2D and 3D conditions	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD035650-Sample-2	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
2	PXD035650-Sample-2	modification	comment[modification parameters]	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	derived								legacy_derivation	derived
2	PXD035650-Sample-2	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Variable;TA=C	derived								legacy_derivation	derived
2	PXD035650-Sample-2	precursor_tolerance	comment[precursor mass tolerance]	7 ppm	derived								legacy_derivation	derived
2	PXD035650-Sample-2	fragment_tolerance	comment[fragment mass tolerance]	13 ppm	derived								legacy_derivation	derived
2	PXD035650-Sample-2	ms2_analyzer	comment[ms2 mass analyzer]	orbitrap	derived								legacy_derivation	derived
2	PXD035650-Sample-2	data_file	comment[data file]	2D_5C_N2.raw	derived								legacy_derivation	derived
2	PXD035650-Sample-2	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
2	PXD035650-Sample-2	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v2.1.0	derived								legacy_derivation	derived
2	PXD035650-Sample-2	factor_disease	factor value[disease]	gastric cancer	derived								legacy_derivation	derived
3	PXD035650-Sample-3	source_name	source name	PXD035650-Sample-3	derived								legacy_derivation	derived
3	PXD035650-Sample-3	organism	characteristics[organism]	Homo sapiens	biological_agent	For protein identification, the UniProt database was considered for the Homo sapiens (2021_03 with 20371 entries)	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
3	PXD035650-Sample-3	organism_part	characteristics[organism part]	stomach	biological_agent	We used the gastric cancer cell line MKN45 WT	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
3	PXD035650-Sample-3	disease	characteristics[disease]	gastric cancer	biological_agent	We used the gastric cancer cell line MKN45 WT	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
3	PXD035650-Sample-3	cell_type	characteristics[cell type]	epithelial cell	biological_agent	The poorly differentiated gastric adenocarcinoma cell line MKN45 WildType (WT)	LLM_ONLY	0.5					source_precedence:biological_agent	derived
3	PXD035650-Sample-3	cell_line	characteristics[cell line]	MKN45 SC, MKN45 WT	biological_agent	we selected EVs isolated from SC cells cultured under 2D and 3D conditions to quantitatively evaluate its profile using mass spectrometry‐based proteomics approach	LLM_ONLY	0.5	medium	False	False	MKN45 SC, MKN45 WT	source_precedence:biological_agent	derived
3	PXD035650-Sample-3	assay_name	assay name	run 3	derived								legacy_derivation	derived
3	PXD035650-Sample-3	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
3	PXD035650-Sample-3	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
3	PXD035650-Sample-3	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
3	PXD035650-Sample-3	instrument	comment[instrument]	NT=Q Exactive;AC=MS:1001911	runassessor								source_precedence:runassessor	derived
3	PXD035650-Sample-3	cleavage_agent	comment[cleavage agent details]	NT=Lys-C;AC=MS:1001309	derived								legacy_derivation	derived
3	PXD035650-Sample-3	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
3	PXD035650-Sample-3	factor_value	factor value[experimental design]	culture condition (2D, 3D)	experimental_design_agent	selected EVs isolated from SC cells cultured under 2D and 3D conditions	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
3	PXD035650-Sample-3	modification	comment[modification parameters]	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	derived								legacy_derivation	derived
