"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","inference","error_category","issue_summary","corrected_value"
"PXD037474","","strict","Biological","age","Six- to eight-week-old","Six- to eight-week-old","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value describes the age of the animal donor, which matches the field definition.
SOURCE CHECK: The value is explicitly stated in the Methods section (""Six- to eight-week-old female CD1 outbred mice... were used for all experiments""), and these mice were used to prepare the gametocyte material for the MS experiment.
TRUTH CHECK: The value is factually correct as per the text.
COMPLETENESS CHECK: The value is complete as it captures the age of the animals used for the samples analysed.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","Biological","cell_type","gametocytes","gametocytes","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""gametocytes"" describes a specific cell type/stage of the parasite.
SOURCE CHECK: The value comes from the MS experiment context; the text states ""we immunoprecipitated endogenously expressed Pbkinesin-8B-GFP from parasite lysate... specifically, we used lysates of P. berghei gametocytes"".
TRUTH CHECK: The value is factually correct as the MS analysis was performed on P. berghei gametocytes.
COMPLETENESS CHECK: The full set of extracted values contains ""gametocytes"", which is the only cell type used for the proteomics experiment described.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","Biological","organ","blood","blood","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""blood"" is a valid category for the organ/tissue field.
SOURCE CHECK: The value comes from the MS experiment context; the paper states that ""The blood was collected on day 4 after infection"" to purify the gametocytes used for the immunoprecipitation and mass spectrometry.
TRUTH CHECK: The value is factually correct as the biological material (gametocytes) was derived from the blood of infected mice.
COMPLETENESS CHECK: The full set of extracted values is exhaustive for this field.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","Biological","sex","female","female","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""female"" is the correct category for the sex field.
SOURCE CHECK: The value is present in the text, specifically in the methods section describing the mice used to prepare the gametocyte material (""Six- to eight-week-old female CD1 outbred mice"").
TRUTH CHECK: The value is factually correct as it describes the sex of the mice from which the MS samples (P. berghei gametocytes) were derived.
COMPLETENESS CHECK: The full set of extracted values contains the only sex mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","Biological","species","Plasmodium berghei, Plasmodium falciparum","","low","False","","False","False","False","False","","wrong_value","TYPE CHECK: The candidate value consists of organism names, which is the correct category for the species field.
SOURCE CHECK: The paper describes a proteomics experiment using lysates of P. berghei gametocytes to identify interacting partners of Pbkinesin-8B. While P. falciparum is used extensively in the cryo-EM and biochemical assays, the mass spectrometry section specifically mentions searching against P. berghei protein sequences from PlasmoDB.
TRUTH CHECK: The MS experiment was performed specifically on P. berghei samples. P. falciparum was used for structural and biochemical studies, but not for the proteomics/MS analysis.
COMPLETENESS CHECK: The full set includes P. falciparum, which is incorrect for the MS sample source.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: Plasmodium berghei","Plasmodium berghei"
"PXD037474","","strict","ExperimentalDesign","factor_value","genotype (kinesin-8G-GFP, GFP-only control)","genotype (kinesin-8G-GFP, GFP-only control)","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value describes the experimental groups (genotypes) being compared, which is a correct category for factor_value.
SOURCE CHECK: The value is present in the ""Purification of gametocytes"" section, where it specifies the use of ""kinesin-8G-GFP"" and ""GFP-only expressing controls"" for the samples that were subsequently immunoprecipitated and analysed by mass spectrometry.
TRUTH CHECK: The value is factually correct as it accurately reflects the two groups used in the proteomics experiment.
COMPLETENESS CHECK: The full set of extracted values covers the experimental groups described for the MS analysis.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","ExperimentalDesign","fractions","1","1","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which is the correct type for the fractions field.
SOURCE CHECK: The paper describes a proteomics workflow (LC-MS/MS) but does not mention any offline peptide or protein fractionation steps prior to analysis.
TRUTH CHECK: Since no fractionation is mentioned, the safe default of ""1"" is correct.
COMPLETENESS CHECK: The full set of extracted values consists of this single value, which accurately reflects the absence of fractionation described in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","ExperimentalDesign","replicates","2","2","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which matches the definition for the replicates field.
SOURCE CHECK: The value comes from the ""Purification of gametocytes"" section, which describes the preparation of the material used for the subsequent immunoprecipitation and mass spectrometry experiment (""kinesin-8G-GFP (two biological replicates)"").
TRUTH CHECK: The paper explicitly states ""two biological replicates"" were used for the purification of the gametocytes analyzed by MS.
COMPLETENESS CHECK: The full set contains the single value ""2"", which exhaustively covers the biological replication described for the MS experiment.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","ExperimentalDesign","technical_replicates","1","1","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which is the correct type for technical replicates.
SOURCE CHECK: The paper does not explicitly mention the number of technical replicates for the LC-MS/MS analysis.
TRUTH CHECK: According to the ""SAFE DEFAULTS"" rule, ""1"" is correct when the paper is silent regarding replicates.
COMPLETENESS CHECK: The value ""1"" is the standard default for a single measurement per sample when not otherwise specified.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","Technical","acquisition_method","data-dependent acquisition","data-dependent acquisition","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a valid acquisition scheme name.
SOURCE CHECK: The value is reasonably inferable from the text; the paper describes ""Survey scans... performed... Tandem MS was performed by isolation... Precursors with charge state 2–6 were selected and sampled for MS2,"" which describes a data-dependent acquisition (DDA) workflow.
TRUTH CHECK: The description of the MS process (survey scans followed by precursor selection for MS2) is the definition of data-dependent acquisition.
COMPLETENESS CHECK: The full set contains the only acquisition method used in the study.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","Technical","alkylation_reagent","chloroacetamide","chloroacetamide","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""chloroacetamide"" is a chemical reagent used for alkylation, which matches the field definition.
SOURCE CHECK: The value is present in the ""Immunoprecipitation and mass spectrometry"" section, where it describes the sample preparation for the LC-MS/MS analysis (""added 10 mM TCEP... and 40 mM 2-chloroacetamide (CAA)"").
TRUTH CHECK: The paper explicitly states that 2-chloroacetamide (CAA) was used for the alkylation step of the proteomics samples.
COMPLETENESS CHECK: The full set of extracted values contains only ""chloroacetamide"", which is the only alkylation reagent mentioned for the MS experiment.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","Technical","cleavage_agent","Trypsin","Trypsin","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""Trypsin"" is a protease, which matches the definition of a cleavage agent.
SOURCE CHECK: The value is explicitly mentioned in the ""Immunoprecipitation and mass spectrometry"" section (""Proteins bound to the GFP-Trap®_A beads were digested using trypsin"").
TRUTH CHECK: The value is factually correct as the paper states trypsin was used for digestion.
COMPLETENESS CHECK: The full set contains ""Trypsin"", which is the only cleavage agent mentioned for the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","Technical","instrument","Orbitrap Fusion","Orbitrap Fusion","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a mass spectrometer model, which matches the field definition.
SOURCE CHECK: The value is explicitly mentioned in the ""Immunoprecipitation and mass spectrometry"" section as the instrument used to analyze the peptides.
TRUTH CHECK: The paper states the peptides were ""analysed on a Thermo Orbitrap Fusion (Q-OT-qIT, Thermo Scientific)"".
COMPLETENESS CHECK: The full set contains the only mass spectrometer mentioned in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD037474","","strict","Technical","label","label free","label free","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""label free"" belongs to the category of labeling methods.
SOURCE CHECK: The paper describes an LC-MS/MS experiment on immunoprecipitated proteins but does not mention any isobaric, metabolic, or chemical labeling.
TRUTH CHECK: Since no labeling (TMT, SILAC, iTRAQ, etc.) is described, ""label-free"" is the correct safe default.
COMPLETENESS CHECK: The full set contains only this value, which accurately describes the labeling state of the experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
