"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","inference","error_category","issue_summary","corrected_value"
"PXD044743","","strict","Biological","age","30–40 years","30–40 years","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric age range, which matches the required category for the age field.
SOURCE CHECK: The value is explicitly stated in the ""Age and health"" section of the methods, referring to the individual (Vittrup Man) whose dental calculus was analyzed by proteomics.
TRUTH CHECK: The paper states, ""we judge 30–40 years to be a reasonable estimate"" for the age at death of the individual.
COMPLETENESS CHECK: The value represents the estimated age of the subject analyzed in the study; per the field definition, a single matching value is sufficient.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD044743","","strict","Biological","disease","porotic hyperostosis","porotic hyperostosis","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a medical condition/diagnosis, which fits the category of a disease state.
SOURCE CHECK: The value is present in the paper text, describing a condition observed on the cranial vault of the individual (Vittrup Man) whose dental calculus was analyzed by proteomics.
TRUTH CHECK: The paper explicitly states that the cranial vault ""displays small diffused porosities... characteristic of porotic hyperostosis.""
COMPLETENESS CHECK: The full set contains only this value; while the paper mentions ""anaemia and infection"" as associations, ""porotic hyperostosis"" is the specific diagnosis provided for the observed pathology.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD044743","","strict","Biological","organ","dental calculus","dental calculus","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""dental calculus"" describes the biological material/tissue source of the sample.
SOURCE CHECK: The value comes from the MS experiment context; the paper explicitly states ""Palaeoproteomic analysis of dental calculus"" was performed on Vittrup Man.
TRUTH CHECK: The value is factually correct as the proteomics analysis was conducted on the hardened organic deposits (calculus) on the teeth.
COMPLETENESS CHECK: The full set of extracted values contains only this value, which covers the source of the proteomic analysis described.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD044743","","strict","Biological","sex","male","male","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""male"" is a valid entry for the sex metadata field.
SOURCE CHECK: The value is explicitly stated in the text (""the skull and lower jawbone are determined to be of a male"") and refers to the individual (Vittrup Man) whose dental calculus was analyzed by proteomics.
TRUTH CHECK: The value is factually correct as per the physical anthropological and genetic analysis described in the paper.
COMPLETENESS CHECK: The full set contains the only sex reported for the single individual analyzed.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD044743","","strict","Biological","species","Homo sapiens","Homo sapiens","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value ""Homo sapiens"" is a scientific name for a species, which matches the field definition.
SOURCE CHECK: The paper describes the proteomic analysis of dental calculus from ""Vittrup Man,"" explicitly identified as a ""human"" individual.
TRUTH CHECK: ""Homo sapiens"" is the correct scientific name for humans.
COMPLETENESS CHECK: The full set contains the only species analyzed in the proteomics experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD044743","","strict","ExperimentalDesign","factor_value","individual (Vittrup Man)","individual (Vittrup Man)","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value describes the subject of the study, which is a valid characteristic for a factor_value.
SOURCE CHECK: The value ""Vittrup Man"" is explicitly mentioned throughout the text as the individual whose dental calculus was analyzed by proteomics.
TRUTH CHECK: The value is factually correct; the study focuses on this specific individual.
COMPLETENESS CHECK: The full set of extracted values includes the subject and a health condition mentioned in the text, covering the primary characteristics of the sample.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD044743","","strict","ExperimentalDesign","factor_value","porotic hyperostosis","individual (Vittrup Man)","low","False","","False","False","False","False","","wrong_value","TYPE CHECK: The candidate value is a medical condition/pathology, which is a valid category for a factor_value (mirroring a disease/health characteristic).
SOURCE CHECK: The value is present in the paper text, but it describes a physical observation made during the osteological examination of the skull, not a variable or factor used to group or analyze the proteomics experiment.
TRUTH CHECK: While the individual had porotic hyperostosis, the proteomics analysis was performed on dental calculus to identify consumed food taxa, not to study the pathology of porotic hyperostosis.
COMPLETENESS CHECK: The full set of extracted values includes the individual's name and a pathology, but neither accurately describes the experimental factor of the proteomics study (which was a single-subject dietary analysis).

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: NONE",""
"PXD044743","","strict","ExperimentalDesign","fractions","1","1","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which is the correct category for the number of fractions.
SOURCE CHECK: The paper does not mention any offline peptide or protein fractionation steps; therefore, the safe default of ""1"" is applied.
TRUTH CHECK: In the absence of any described fractionation method, ""1"" is the correct representation.
COMPLETENESS CHECK: The value ""1"" is complete as no other fractionation information is provided in the text.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD044743","","strict","ExperimentalDesign","replicates","1","1","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which is the correct category for the replicates field.
SOURCE CHECK: The paper describes the analysis of a single individual (""Vittrup Man"") and does not mention any biological replicates for the proteomic analysis of the dental calculus.
TRUTH CHECK: Since only one individual was analyzed and no replication is mentioned, the safe default of ""1"" is correct.
COMPLETENESS CHECK: The full set of extracted values consists of this single value, which accurately reflects the study's sample size.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD044743","","strict","ExperimentalDesign","technical_replicates","1","1","high","False","","True","True","False","False","","correct_explicit","TYPE CHECK: The candidate value is a numeric count, which is the correct category for technical replicates.
SOURCE CHECK: The paper does not explicitly mention the number of technical replicates for the proteomic analysis of the dental calculus.
TRUTH CHECK: According to the safe defaults in the field definitions, ""1"" is correct when the paper is silent regarding replication.
COMPLETENESS CHECK: The value ""1"" is a complete representation of the information available (or lack thereof) in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
