"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD009281","","strict","Biological","cell_line","cell_line","HeLa S3, U-2-OS, HCT116","True"
"PXD009281","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD009281","","strict","Biological","disease","disease","cervical adenocarcinoma","True"
"PXD009281","","strict","Biological","organ","organ","cervix","True"
"PXD009281","","strict","Biological","species","species","Homo sapiens","True"
"PXD009281","","strict","ExperimentalDesign","factor_value","factor_value","histone modification (H4K20me0, H4K20me2) | cervical adenocarcinoma","True"
"PXD009281","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD009281","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD009281","","strict","ExperimentalDesign","technical_replicates","technical_replicates","2","True"
"PXD009281","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD009281","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD009281","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD009281","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","9 ppm","True"
"PXD009281","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD009281","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD009281","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD009281","","strict","Technical","modification","modification","Carbamidomethyl (C) | Oxidation (M) | ubiquitinylation residue (C) | not applicable","True"
"PXD009281","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6 ppm","True"
"PXD009281","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
