"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD002081","Biological","disease","disease","colon and rectal cancer, normal","True"
"PXD002081","Biological","organ","organ","colon, rectum","True"
"PXD002081","Biological","species","species","homo sapiens","True"
"PXD002081","ExperimentalDesign","factor_value","factor_value","tissue type (colon tumor, rectal tumor, normal colon) | colon and rectal cancer, normal","True"
"PXD002081","ExperimentalDesign","fractions","fractions","15","True"
"PXD002081","ExperimentalDesign","replicates","replicates","1","True"
"PXD002081","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD002081","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD002081","Technical","fragment_mass_tolerance","fragment_mass_tolerance","-0.434966 ppm","True"
"PXD002081","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD002081","Technical","instrument","instrument","LTQ Orbitrap Velos","True"
"PXD002081","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD002081","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
