pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD005445	QEp15-2570_AMY.raw	Biological	4	5	2	2	3	0.500000	0.400000	0.444444
PXD005445	QEp15-2570_AMY.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-2570_AMY.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD005445	QEp15-2584_DFC.raw	Biological	4	5	2	2	3	0.500000	0.400000	0.444444
PXD005445	QEp15-2584_DFC.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-2584_DFC.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD005445	QEp15-2709_CON.raw	Biological	4	2	1	3	1	0.250000	0.500000	0.333333
PXD005445	QEp15-2709_CON.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-2709_CON.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD005445	QEp15-2784_CON.raw	Biological	4	2	1	3	1	0.250000	0.500000	0.333333
PXD005445	QEp15-2784_CON.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-2784_CON.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD005445	QEp15-2792_STR.raw	Biological	4	5	2	2	3	0.500000	0.400000	0.444444
PXD005445	QEp15-2792_STR.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-2792_STR.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD005445	QEp15-2800_STR.raw	Biological	4	5	2	2	3	0.500000	0.400000	0.444444
PXD005445	QEp15-2800_STR.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-2800_STR.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD005445	QEp15-3142.raw	Biological	4	3	2	2	1	0.500000	0.666667	0.571429
PXD005445	QEp15-3142.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-3142.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD005445	QEp15-3145.raw	Biological	4	3	2	2	1	0.500000	0.666667	0.571429
PXD005445	QEp15-3145.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-3145.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD005445	QEp15-3540.raw	Biological	4	3	2	2	1	0.500000	0.666667	0.571429
PXD005445	QEp15-3540.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-3540.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD005445	QEp15-3545.raw	Biological	4	3	2	2	1	0.500000	0.666667	0.571429
PXD005445	QEp15-3545.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-3545.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD005445	QEp15-3547.raw	Biological	4	3	2	2	1	0.500000	0.666667	0.571429
PXD005445	QEp15-3547.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-3547.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD005445	QEp15-3549.raw	Biological	4	3	2	2	1	0.500000	0.666667	0.571429
PXD005445	QEp15-3549.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-3549.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD005445	QEp15-3551.raw	Biological	4	3	2	2	1	0.500000	0.666667	0.571429
PXD005445	QEp15-3551.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-3551.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD005445	QEp15-3565.raw	Biological	4	3	2	2	1	0.500000	0.666667	0.571429
PXD005445	QEp15-3565.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-3565.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD005445	QEp15-3600.raw	Biological	4	3	2	2	1	0.500000	0.666667	0.571429
PXD005445	QEp15-3600.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-3600.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD005445	QEp15-3607.raw	Biological	4	3	2	2	1	0.500000	0.666667	0.571429
PXD005445	QEp15-3607.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-3607.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD005445	QEp15-3623.raw	Biological	4	3	2	2	1	0.500000	0.666667	0.571429
PXD005445	QEp15-3623.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-3623.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD005445	QEp15-3632.raw	Biological	4	3	2	2	1	0.500000	0.666667	0.571429
PXD005445	QEp15-3632.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-3632.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD005445	QEp15-3640.raw	Biological	4	3	2	2	1	0.500000	0.666667	0.571429
PXD005445	QEp15-3640.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-3640.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD005445	QEp15-3641.raw	Biological	4	3	2	2	1	0.500000	0.666667	0.571429
PXD005445	QEp15-3641.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-3641.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD005445	QEp15-3643.raw	Biological	4	3	2	2	1	0.500000	0.666667	0.571429
PXD005445	QEp15-3643.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-3643.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD005445	QEp15-3646.raw	Biological	4	3	2	2	1	0.500000	0.666667	0.571429
PXD005445	QEp15-3646.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-3646.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD005445	QEp15-3650.raw	Biological	4	3	2	2	1	0.500000	0.666667	0.571429
PXD005445	QEp15-3650.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp15-3650.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD005445	QEp16-1965_DFCd.raw	Biological	4	5	2	2	3	0.500000	0.400000	0.444444
PXD005445	QEp16-1965_DFCd.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp16-1965_DFCd.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD005445	QEp16-1970_DFCd.raw	Biological	4	5	2	2	3	0.500000	0.400000	0.444444
PXD005445	QEp16-1970_DFCd.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp16-1970_DFCd.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD005445	QEp16-2020_STRd.raw	Biological	4	5	2	2	3	0.500000	0.400000	0.444444
PXD005445	QEp16-2020_STRd.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp16-2020_STRd.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD005445	QEp16-2086_HIPd.raw	Biological	4	5	2	2	3	0.500000	0.400000	0.444444
PXD005445	QEp16-2086_HIPd.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp16-2086_HIPd.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD005445	QEp16-2101_V1Cd.raw	Biological	4	5	2	2	3	0.500000	0.400000	0.444444
PXD005445	QEp16-2101_V1Cd.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp16-2101_V1Cd.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD005445	QEp16-2121_V1Cd.raw	Biological	4	5	2	2	3	0.500000	0.400000	0.444444
PXD005445	QEp16-2121_V1Cd.raw	Technical	8	5	4	4	1	0.500000	0.800000	0.615385
PXD005445	QEp16-2121_V1Cd.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
