"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD017201","Biological","disease","disease","metastatic cutaneous melanoma","True"
"PXD017201","Biological","organ","organ","plasma","True"
"PXD017201","Biological","species","species","homo sapiens","True"
"PXD017201","ExperimentalDesign","factor_value","factor_value","treatment (anti-PD-1, MAPKi), response (responders, non-responders) | metastatic cutaneous melanoma","True"
"PXD017201","ExperimentalDesign","fractions","fractions","72","True"
"PXD017201","ExperimentalDesign","replicates","replicates","48","True"
"PXD017201","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD017201","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD017201","Technical","fragment_mass_tolerance","fragment_mass_tolerance","10 ppm","True"
"PXD017201","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD017201","Technical","instrument","instrument","Q Exactive","True"
"PXD017201","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD017201","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6 ppm","True"
