"paper_id","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","issue_summary","corrected_value"
"PXD039394","BiologicalAgent","species","Homo sapiens","Homo sapiens","high","False","","True","True","False","TYPE CHECK: The candidate value is a scientific name for a species, which matches the field definition.
SOURCE CHECK: The paper mentions ""human breast cancer cell lines"", ""human lung cancer cell lines"", ""human colorectal cancer cell lines"", and ""CRC primary tumors"" from patients, making ""Homo sapiens"" a correct and inferable value.
TRUTH CHECK: The experimental materials (cell lines and patient tissues) are indeed from humans.
COMPLETENESS CHECK: The full set contains ""Homo sapiens"", which covers the primary source of the proteomics/cell work; while mice (BALB/c) were used for in vivo models, the proteomics analysis (RNA pull-down/MS) was performed on human cancer cell lines.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD039394","BiologicalAgent","organ","breast, lung, colon","breast, lung, colon","high","False","","True","True","False","TYPE CHECK:        The candidate value lists organs/tissues, which matches the field definition.
SOURCE CHECK:      The paper mentions colorectal carcinoma (colon), breast cancer (breast), and lung cancer (lung) cells and tissues.
TRUTH CHECK:       The values are factually correct based on the cancer types and tissues studied (CRC, breast, and lung).
COMPLETENESS CHECK: The full set covers the primary organs mentioned in the study (colon/CRC, breast, and lung).
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD039394","BiologicalAgent","cell_type","epithelial cell","epithelial cell","high","False","","True","True","False","TYPE CHECK: The candidate value ""epithelial cell"" describes a cell lineage/type, which fits the definition of cell_type.
SOURCE CHECK: The paper mentions ""epithelial MCF10A and A549 cells"" in the results section.
TRUTH CHECK: The paper explicitly describes MCF10A and A549 as epithelial cells.
COMPLETENESS CHECK: The full set contains only ""epithelial cell""; however, the paper primarily uses immortalized cell lines (MCF10A, A549, MDA-MB-231, etc.) rather than primary cells. While ""epithelial"" describes the lineage, the primary focus of the study is on cancer cell lines.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD039394","BiologicalAgent","disease","breast carcinoma, lung adenocarcinoma, colorectal carcinoma","breast carcinoma, lung adenocarcinoma, colorectal carcinoma","high","False","","True","True","False","TYPE CHECK:        The candidate value describes disease states (cancers), which matches the field definition.
SOURCE CHECK:      The paper explicitly mentions ""colorectal carcinoma (CRC)"", ""breast cancer"" (MDA-MB-231, BT549), and ""lung adenocarcinoma"" (H1299, A549).
TRUTH CHECK:       The values are factually correct based on the cell lines and patient cohorts described.
COMPLETENESS CHECK:    The full set covers the primary cancer types studied in the paper.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD039394","BiologicalAgent","material_type","cell line","cell line","medium","False","","True","False","False","TYPE CHECK:        The candidate value ""cell line"" is a valid category for the material_type field.
SOURCE CHECK:      The paper explicitly mentions several cell lines used, such as MDA-MB-231, A549, H1299, SW480, and SW620.
TRUTH CHECK:       The value is factually correct as cell lines were used for the RNA pull-down and subsequent mass spectrometry analysis.
COMPLETENESS CHECK: The full set of extracted values is incomplete because the mass spectrometry analysis was performed on proteins pulled down from cell lines, but the study also extensively used human colorectal carcinoma (CRC) tissues (primary tumors and liver metastatic lesions).
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           medium
CORRECTED_VALUE:   [""cell line"", ""tissue""]","cell line, tissue"
"PXD039394","BiologicalAgent","cell_line","BT549, MDA-MB-231, A549, H1299, SW480, SW620","BT549, MDA-MB-231, A549, H1299, SW480, SW620","high","False","","True","True","False","TYPE CHECK:        The candidate value is a list of immortalized cell line names, which matches the field definition.
SOURCE CHECK:      All listed cell lines (BT549, MDA-MB-231, A549, H1299, SW480, SW620) are explicitly mentioned in the ""Cell Lines and Tissues"" section of the methods.
TRUTH CHECK:       The values are factually correct as they are the cell lines used in the study.
COMPLETENESS CHECK: The full set of extracted values covers all the cell lines mentioned in the methods section.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD039394","TechnicalAgent","enrichment_method","RNA pull-down","RNA pull-down","high","False","","True","True","False","TYPE CHECK:        The candidate value describes a method used to isolate/enrich proteins interacting with RNA before mass spectrometry analysis.
SOURCE CHECK:      The paper explicitly mentions ""we performed RNA pull-down assays... and the pull-down proteins were subjected to... Mass spectrometry analysis"".
TRUTH CHECK:       The value is factually correct as the method used to enrich the proteins for MS identification.
COMPLETENESS CHECK: The full set contains the only enrichment method described for the MS experiment in the text.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD039394","TechnicalAgent","instrument","Orbitrap Exploris 480","","low","False","","False","False","True","TYPE CHECK:        The candidate value is a mass spectrometer model, which matches the field definition.
SOURCE CHECK:      The candidate value ""Orbitrap Exploris 480"" is not mentioned anywhere in the provided paper text.
TRUTH CHECK:       The value is not supported by the text; while the paper mentions mass spectrometry and provides a PXD accession number, the specific instrument model is not stated.
COMPLETENESS CHECK: The full set contains only this value, which is not present in the text.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      yes
VERDICT:           low
CORRECTED_VALUE:   NONE",""
"PXD039394","TechnicalAgent","label","label-free","label-free","high","False","","True","True","False","TYPE CHECK: The candidate value ""label-free"" is a valid category for the label field.
SOURCE CHECK: No isobaric or metabolic labeling methods (such as TMT or SILAC) are mentioned in the text; therefore, ""label-free"" is a safe default.
TRUTH CHECK: The value is factually correct as the mass spectrometry analysis described (identifying YBX1 from a Coomassie-stained gel band) does not utilize labeling.
COMPLETENESS CHECK: The full set of extracted values is exhaustive for this experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD039394","ExperimentalDesignAgent","replicates","3","","low","False","","False","False","True","TYPE CHECK: The candidate value is a numeric count, which is the correct category for the replicates field.
SOURCE CHECK: The paper states in the ""circNEIL3 Interacts with YBX1 to Repress Tumor Metastasis"" section that ""two bands... were pulled down by the AS probe consistently from three different cancer cell lines.""
TRUTH CHECK: While the paper mentions ""three different cancer cell lines,"" these are distinct biological entities (cell lines) used to show consistency across models, rather than biological replicates of a single experimental condition. There is no explicit mention of the number of biological replicates (e.g., n=3) for the primary experiments.
COMPLETENESS CHECK: The full set contains only this value, but it is based on a misinterpretation of ""three different cell lines"" as ""three biological replicates.""

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: 1","1"
