sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD044305-Sample-1	source_name	source name	PXD044305-Sample-1	derived								legacy_derivation	derived
1	PXD044305-Sample-1	organism	characteristics[organism]	Escherichia coli	biological_agent	Hydrogenases were actively expressed, making up as much as 5.9% of methanogen proteomes.	DISAGREE_SPLIT	0.7999948024749757					source_precedence:biological_agent	derived
1	PXD044305-Sample-1	biological_replicate	characteristics[biological replicate]	1	experimental_design_agent	analyse the diversity, abundance and expression of hydrogenases in 5 proteomes	LLM_ONLY	0.5	low	False	False	1	source_precedence:experimental_design_agent	derived
1	PXD044305-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD044305-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD044305-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD044305-Sample-1	label	comment[label]	label free sample	aggregate								source_precedence:aggregate	derived
1	PXD044305-Sample-1	instrument	comment[instrument]	NT=Exactive;AC=MS:1000649	runassessor								source_precedence:runassessor	derived
1	PXD044305-Sample-1	fraction_identifier	comment[fraction identifier]	1	experimental_design_agent	no sample-linked fractionation is described	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD044305-Sample-1	technical_replicate	comment[technical replicate]	1	derived								fallback	not_assessed
1	PXD044305-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
1	PXD044305-Sample-1	factor_value	factor value[experimental design]	geochemistry, depth	experimental_design_agent	groundwaters with diverse geochemistry	LLM_ONLY	0.5	medium	False	False	geochemistry, depth	source_precedence:experimental_design_agent	derived
1	PXD044305-Sample-1	modification	comment[modification parameters]	NT=Photo-induced Proline adduct;AC=UNIMOD:2035;MT=Variable;TA=H	derived								legacy_derivation	derived
1	PXD044305-Sample-1	modification	comment[modification parameters]	NT=Acrylamide adduct;AC=UNIMOD:24;MT=Variable;TA=C	derived								legacy_derivation	derived
1	PXD044305-Sample-1	modification	comment[modification parameters]	NT=Methylation;AC=UNIMOD:34;MT=Variable;TA=C	derived								legacy_derivation	derived
1	PXD044305-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	6 ppm	derived								legacy_derivation	derived
1	PXD044305-Sample-1	fragment_tolerance	comment[fragment mass tolerance]	7 ppm	derived								legacy_derivation	derived
1	PXD044305-Sample-1	reduction_reagent	comment[reduction reagent]	dithiothreitol	derived								legacy_derivation	derived
1	PXD044305-Sample-1	data_file	comment[data file]	GOWN_114_2000ng.raw	derived								legacy_derivation	derived
1	PXD044305-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD044305-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v0.1.0	derived								legacy_derivation	derived
2	PXD044305-Sample-2	source_name	source name	PXD044305-Sample-2	derived								legacy_derivation	derived
2	PXD044305-Sample-2	organism	characteristics[organism]	Escherichia coli	biological_agent	Hydrogenases were actively expressed, making up as much as 5.9% of methanogen proteomes.	DISAGREE_SPLIT	0.7999948024749757					source_precedence:biological_agent	derived
2	PXD044305-Sample-2	biological_replicate	characteristics[biological replicate]	1	experimental_design_agent	analyse the diversity, abundance and expression of hydrogenases in 5 proteomes	LLM_ONLY	0.5	low	False	False	1	source_precedence:experimental_design_agent	derived
2	PXD044305-Sample-2	assay_name	assay name	run 2	derived								legacy_derivation	derived
2	PXD044305-Sample-2	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
2	PXD044305-Sample-2	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	aggregate								source_precedence:aggregate	derived
2	PXD044305-Sample-2	label	comment[label]	label free sample	aggregate								source_precedence:aggregate	derived
2	PXD044305-Sample-2	instrument	comment[instrument]	NT=Exactive;AC=MS:1000649	technical_agent								source_precedence:technical_agent	derived
2	PXD044305-Sample-2	fraction_identifier	comment[fraction identifier]	1	experimental_design_agent	no sample-linked fractionation is described	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD044305-Sample-2	technical_replicate	comment[technical replicate]	1	derived								fallback	not_assessed
2	PXD044305-Sample-2	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	aggregate								source_precedence:aggregate	derived
2	PXD044305-Sample-2	factor_value	factor value[experimental design]	geochemistry, depth	experimental_design_agent	groundwaters with diverse geochemistry	LLM_ONLY	0.5	medium	False	False	geochemistry, depth	source_precedence:experimental_design_agent	derived
2	PXD044305-Sample-2	precursor_tolerance	comment[precursor mass tolerance]	6 ppm	derived								legacy_derivation	derived
2	PXD044305-Sample-2	fragment_tolerance	comment[fragment mass tolerance]	7 ppm	derived								legacy_derivation	derived
2	PXD044305-Sample-2	reduction_reagent	comment[reduction reagent]	dithiothreitol	derived								legacy_derivation	derived
2	PXD044305-Sample-2	data_file	comment[data file]	GOWN_33_2000ng.raw	derived								legacy_derivation	derived
2	PXD044305-Sample-2	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
2	PXD044305-Sample-2	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v0.1.0	derived								legacy_derivation	derived
3	PXD044305-Sample-3	source_name	source name	PXD044305-Sample-3	derived								legacy_derivation	derived
3	PXD044305-Sample-3	organism	characteristics[organism]	Escherichia coli	biological_agent	Hydrogenases were actively expressed, making up as much as 5.9% of methanogen proteomes.	DISAGREE_SPLIT	0.7999948024749757					source_precedence:biological_agent	derived
3	PXD044305-Sample-3	biological_replicate	characteristics[biological replicate]	1	experimental_design_agent	analyse the diversity, abundance and expression of hydrogenases in 5 proteomes	LLM_ONLY	0.5	low	False	False	1	source_precedence:experimental_design_agent	derived
3	PXD044305-Sample-3	assay_name	assay name	run 3	derived								legacy_derivation	derived
3	PXD044305-Sample-3	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
3	PXD044305-Sample-3	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	aggregate								source_precedence:aggregate	derived
3	PXD044305-Sample-3	label	comment[label]	label free sample	aggregate								source_precedence:aggregate	derived
