"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD031991","BiologicalAgent","species","species","Homo sapiens","True"
"PXD031991","BiologicalAgent","tissue","organ","sponges","True"
"PXD031991","BiologicalAgent","cell_type","cell_type","ES cells","True"
"PXD031991","BiologicalAgent","disease_state","disease","normal","True"
"PXD031991","BiologicalAgent","sample_source","material_type","tissue, cell line, primary cells","True"
"PXD031991","BiologicalAgent","age","age","","False"
"PXD031991","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD031991","BiologicalAgent","BMI","BMI","","False"
"PXD031991","BiologicalAgent","cell_line","cell_line","","False"
"PXD031991","BiologicalAgent","sex","sex","","False"
"PXD031991","BiologicalAgent","strain","strain","ATCC30864","True"
"PXD031991","BiologicalAgent","material_type","material_type","tissue, cell line, primary cells","True"
"PXD031991","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD031991","TechnicalAgent","acquisition_method","acquisition_method","data dependent acquisition","True"
"PXD031991","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD031991","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD031991","TechnicalAgent","cleavage_agent","cleavage_agent","trypsin","True"
"PXD031991","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD031991","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD031991","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD031991","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD031991","TechnicalAgent","instrument","instrument","LTQ-Orbitrap Fusion Lumos","True"
"PXD031991","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD031991","TechnicalAgent","labeling","label","label-free","True"
"PXD031991","TechnicalAgent","reduction_reagent","reduction_reagent","beta-mercaptoethanol","True"
"PXD031991","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD031991","ExperimentalDesignAgent","biological_replicate","replicates","23","True"
"PXD031991","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD031991","ExperimentalDesignAgent","experimental_design","experimental_design","comparative proteomics and genomics analysis of chromatin in eukaryotes and archaea","True"
"PXD031991","ExperimentalDesignAgent","factor_value","factor_value","taxonomic group (eukaryotes, archaea)","True"
"PXD031991","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD031991","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD031991","ExperimentalDesignAgent","number_of_biological_replicates","replicates","23","True"
"PXD031991","ExperimentalDesignAgent","number_of_samples","number_of_samples","23","True"
