pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD019113	LP1_01_AB_DIA_139.raw	Biological	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_01_AB_DIA_139.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_01_AB_DIA_139.raw	ExperimentalDesign	2	2	2	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_01_phos_DIA_113.raw	Biological	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_01_phos_DIA_113.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_01_phos_DIA_113.raw	ExperimentalDesign	2	2	2	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_02_AB_DIA_140.raw	Biological	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_02_AB_DIA_140.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_02_AB_DIA_140.raw	ExperimentalDesign	2	2	2	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_02_phos_DIA_112.raw	Biological	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_02_phos_DIA_112.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_02_phos_DIA_112.raw	ExperimentalDesign	2	2	2	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_03_AB_DDA_142.raw	Biological	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_03_AB_DDA_142.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_03_AB_DDA_142.raw	ExperimentalDesign	1	1	1	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_03_AB_DIA_141.raw	Biological	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_03_AB_DIA_141.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_03_AB_DIA_141.raw	ExperimentalDesign	2	2	2	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_03_phos_DDA_111.raw	Biological	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_03_phos_DDA_111.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_03_phos_DDA_111.raw	ExperimentalDesign	1	1	1	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_03_phos_DIA_111.raw	Biological	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_03_phos_DIA_111.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_03_phos_DIA_111.raw	ExperimentalDesign	2	2	2	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_04_AB_DDA_142.raw	Biological	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_04_AB_DDA_142.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_04_AB_DDA_142.raw	ExperimentalDesign	1	1	1	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_04_AB_DIA_143.raw	Biological	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_04_AB_DIA_143.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_04_AB_DIA_143.raw	ExperimentalDesign	2	2	2	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_04_phos_DIA_111.raw	Biological	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_04_phos_DIA_111.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_04_phos_DIA_111.raw	ExperimentalDesign	2	2	2	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_05_AB_DIA_144.raw	Biological	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_05_AB_DIA_144.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_05_AB_DIA_144.raw	ExperimentalDesign	2	2	2	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_05_phos_DDA_114.raw	Biological	5	5	5	0	0	1.000000	1.000000	1.000000
PXD019113	LP1_05_phos_DDA_114.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
