"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD014164","BiologicalAgent","species","species","Mus musculus","True"
"PXD014164","BiologicalAgent","tissue","organ","nucleus","True"
"PXD014164","BiologicalAgent","cell_type","cell_type","myeloma cells","True"
"PXD014164","BiologicalAgent","disease_state","disease","myeloma","True"
"PXD014164","BiologicalAgent","sample_source","material_type","mouse nuclear extract","True"
"PXD014164","BiologicalAgent","age","age","","False"
"PXD014164","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD014164","BiologicalAgent","BMI","BMI","","False"
"PXD014164","BiologicalAgent","cell_line","cell_line","","False"
"PXD014164","BiologicalAgent","sex","sex","","False"
"PXD014164","BiologicalAgent","strain","strain","","False"
"PXD014164","BiologicalAgent","material_type","material_type","mouse nuclear extract","True"
"PXD014164","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD014164","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD014164","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD014164","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD014164","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD014164","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD014164","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD014164","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD014164","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD014164","TechnicalAgent","instrument","instrument","Orbitrap Elite","True"
"PXD014164","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD014164","TechnicalAgent","labeling","label","label-free","True"
"PXD014164","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD014164","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD014164","ExperimentalDesignAgent","biological_replicate","replicates","mouse nuclear extract | 1","True"
"PXD014164","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD014164","ExperimentalDesignAgent","experimental_design","experimental_design","comparison of semi-recombinant holo U7 snRNP composition against controls lacking Sm ring or nuclear extract incubation","True"
"PXD014164","ExperimentalDesignAgent","factor_value","factor_value","sample type (semi-recombinant holo U7 snRNP, U7-5′pcB snRNA without Sm ring, core U7 snRNP without nuclear extract)","True"
"PXD014164","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD014164","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD014164","ExperimentalDesignAgent","number_of_biological_replicates","replicates","mouse nuclear extract | 1","True"
"PXD014164","ExperimentalDesignAgent","number_of_samples","number_of_samples","3","True"
