"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD038126","","strict","Biological","species","species","Arabidopsis thaliana","True"
"PXD038126","","strict","ExperimentalDesign","factor_value","factor_value","treatment (DMC1-FLAG, empty vector)","True"
"PXD038126","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD038126","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD038126","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD038126","","strict","Technical","instrument","instrument","Orbitrap Fusion Lumos | Orbitrap Exploris 480","True"
"PXD038126","","strict","Technical","label","label","label free","True"
"PXD038126","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD038126","","strict","Technical","modification","modification","Deamidation (NQR) | Oxidation or Hydroxylation (CDEFHIKLMNPQRSTUVWY,C-term) | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Amidation (C-term)","True"
"PXD038126","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
