"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD015957","Biological","cell_line","cell_line","108T, 12T, A375","True"
"PXD015957","Biological","cell_type","cell_type","melanoma cell","True"
"PXD015957","Biological","disease","disease","metastatic melanoma","True"
"PXD015957","Biological","organ","organ","skin","True"
"PXD015957","Biological","species","species","homo sapiens","True"
"PXD015957","ExperimentalDesign","factor_value","factor_value","cell line (108T, 12T, A375), condition (OE, EV, IFNγ, NT), immunoproteasome subunit expression level (high vs low), response to immune-checkpoint inhibitors (responders vs non-responders) | metastatic melanoma","True"
"PXD015957","ExperimentalDesign","fractions","fractions","1","True"
"PXD015957","ExperimentalDesign","replicates","replicates","18","True"
"PXD015957","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD015957","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD015957","Technical","fragment_mass_tolerance","fragment_mass_tolerance","8 ppm","True"
"PXD015957","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD015957","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD015957","Technical","label","label","label free","True"
"PXD015957","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD015957","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6 ppm","True"
