"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD013523","BiologicalAgent","species","species","Homo sapiens","True"
"PXD013523","BiologicalAgent","tissue","organ","kidney","True"
"PXD013523","BiologicalAgent","cell_type","cell_type","proximal tubule","True"
"PXD013523","BiologicalAgent","disease_state","disease","papillary renal cell carcinoma, normal","True"
"PXD013523","BiologicalAgent","sample_source","material_type","tissue, cell line","True"
"PXD013523","BiologicalAgent","age","age","","False"
"PXD013523","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","kidney","True"
"PXD013523","BiologicalAgent","BMI","BMI","","False"
"PXD013523","BiologicalAgent","cell_line","cell_line","Caki-2, ACHN, HK-2","True"
"PXD013523","BiologicalAgent","sex","sex","","False"
"PXD013523","BiologicalAgent","strain","strain","","False"
"PXD013523","BiologicalAgent","material_type","material_type","tissue, cell line","True"
"PXD013523","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD013523","TechnicalAgent","acquisition_method","acquisition_method","DDA","True"
"PXD013523","TechnicalAgent","alkylation_reagent","alkylation_reagent","chloroacetamide","True"
"PXD013523","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD013523","TechnicalAgent","cleavage_agent","cleavage_agent","trypsin","True"
"PXD013523","TechnicalAgent","collision_energy","collision_energy","27 eV","True"
"PXD013523","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD013523","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD013523","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD013523","TechnicalAgent","instrument","instrument","Q Exactive HF","True"
"PXD013523","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD013523","TechnicalAgent","labeling","label","label-free","True"
"PXD013523","TechnicalAgent","reduction_reagent","reduction_reagent","DTT, tris(2-carboxyethyl)phosphine","True"
"PXD013523","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD013523","ExperimentalDesignAgent","biological_replicate","replicates","38","True"
"PXD013523","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD013523","ExperimentalDesignAgent","experimental_design","experimental_design","pRCC (type I, II, IIM) vs matched healthy kidney controls","True"
"PXD013523","ExperimentalDesignAgent","factor_value","factor_value","condition (pRCC type I, pRCC type II, pRCC type IIM, healthy kidney)","True"
"PXD013523","ExperimentalDesignAgent","number_of_fractions","fractions","","False"
"PXD013523","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD013523","ExperimentalDesignAgent","number_of_biological_replicates","replicates","38","True"
"PXD013523","ExperimentalDesignAgent","number_of_samples","number_of_samples","38","True"
