"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD011175","Biological","disease","disease","malignant melanoma","True"
"PXD011175","Biological","organ","organ","lymph node","True"
"PXD011175","Biological","species","species","homo sapiens","True"
"PXD011175","ExperimentalDesign","factor_value","factor_value","protein input amount (12.5–200 μg), patient tissue identity | malignant melanoma","True"
"PXD011175","ExperimentalDesign","fractions","fractions","7","True"
"PXD011175","ExperimentalDesign","replicates","replicates","3","True"
"PXD011175","ExperimentalDesign","technical_replicates","technical_replicates","2","True"
"PXD011175","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD011175","Technical","fragment_mass_tolerance","fragment_mass_tolerance","8 ppm","True"
"PXD011175","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD011175","Technical","instrument","instrument","Q Exactive, Q Exactive HF-X","True"
"PXD011175","Technical","label","label","label free","True"
"PXD011175","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD011175","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
