"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD031141","","strict","Biological","cell_type","cell_type","trophozoites","True"
"PXD031141","","strict","Biological","species","species","Giardia lamblia","True"
"PXD031141","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD031141","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD031141","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD031141","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD031141","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD031141","","strict","Technical","label","label","label free","True"
"PXD031141","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD031141","","strict","Technical","modification","modification","Iodoacetamide derivative (CDEHKMSTUY,N-term) | 2-amino-3-oxo-butanoic_acid (STY,C-term) | Oxidation or Hydroxylation (CDEFHIKLMNPQRSTUVWY,C-term)","True"
"PXD031141","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
