"paper_id","source","mode","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","technical_origin","repository_origin","inference","error_category","issue_summary","corrected_value"
"PXD013685","","strict","Biological","cell_line","HEK293T","HEK293T","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""HEK293T"" is a named immortalized cell line, which matches the required category.
SOURCE CHECK: The value is present in the text; specifically, the ""Protein Purification for In Vitro Reconstitution Assays"" section states that HEK293T cells were transfected to produce the proteins (GFP-TRIM46, 480AnkG-GFP, etc.) that were then purified via streptavidin affinity purification and subsequently analyzed by mass spectrometry.
TRUTH CHECK: The text confirms that the proteins analyzed by MS were purified from HEK293T cells.
COMPLETENESS CHECK: The full set of extracted values contains only ""HEK293T"", which is the only cell line used to produce the material for the MS analysis.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD013685","","strict","Biological","organ","kidney","kidney","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""kidney"" is a valid organ/tissue type.
SOURCE CHECK: The MS sample was derived from HEK293T cells (used for protein purification via Strep-Tactin affinity purification, as described in the ""Protein Purification for In Vitro Reconstitution Assays"" and ""Mass Spectrometry"" sections), which are human embryonic kidney cells.
TRUTH CHECK: The value is correct as HEK293T cells are derived from the kidney.
COMPLETENESS CHECK: The full set contains ""kidney"", which correctly identifies the organ of origin for the MS sample.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD013685","","strict","Biological","species","Homo sapiens, Rattus norvegicus","","low","False","","False","True","False","False","","","wrong_value","TYPE CHECK: The candidate value contains organism names, which matches the species field definition.
SOURCE CHECK: The paper describes MS analysis of proteins purified from HEK293T cells (Human) and also describes extensive experiments using rat hippocampal neurons and embryos (Rattus norvegicus).
TRUTH CHECK: The MS section explicitly states the database search was performed against a ""Swiss-Prot database (taxonomy human)"", confirming the MS sample was human. While rats were used for the bulk of the cellular imaging and functional assays, there is no mention of rat samples being analyzed by mass spectrometry.
COMPLETENESS CHECK: The full set includes ""Rattus norvegicus"", which is not the source of the MS sample.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: low
CORRECTED_VALUE: Homo sapiens","Homo sapiens"
"PXD013685","","strict","ExperimentalDesign","factor_value","protein construct (GFP-TRIM46, 480AnkG-GFP, 480AnkG-NN-GFP)","protein construct (GFP-TRIM46, 480AnkG-GFP, 480AnkG-NN-GFP)","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value describes the experimental variable (the specific protein constructs being compared), which is a correct category for factor_value.
SOURCE CHECK: The values (GFP-TRIM46, 480AnkG-GFP, 480AnkG-NN-GFP) are explicitly mentioned in the ""Protein Purification for In Vitro Reconstitution Assays"" and ""Mass Spectrometry"" sections as the materials purified and analyzed.
TRUTH CHECK: The paper describes purifying these specific constructs using Strep-Tactin affinity purification and subsequently analyzing them via mass spectrometry.
COMPLETENESS CHECK: The full set of extracted values covers the primary constructs analyzed by MS in this specific proteomics experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD013685","","strict","Technical","acquisition_method","data-dependent acquisition","data-dependent acquisition","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a valid acquisition scheme name.
SOURCE CHECK: The value is explicitly stated in the ""Mass Spectrometry"" section: ""The mass spectrometer was used in a data-dependent mode"".
TRUTH CHECK: The value is factually correct as described in the paper.
COMPLETENESS CHECK: The full set contains the only acquisition method mentioned in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD013685","","strict","Technical","cleavage_agent","Trypsin","Trypsin","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""Trypsin"" is a protease, which matches the definition of a cleavage agent.
SOURCE CHECK: The value is explicitly mentioned in the ""Mass Spectrometry"" section (""Trypsin was specified as enzyme"").
TRUTH CHECK: The value is factually correct as per the paper text.
COMPLETENESS CHECK: The full set contains only ""Trypsin"", which is the only cleavage agent mentioned for the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD013685","","strict","Technical","fragmentation","beam-type collision-induced dissociation","beam-type collision-induced dissociation","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a fragmentation method, which matches the field definition.
SOURCE CHECK: The paper text explicitly mentions ""HCD fragmentation"" in the Mass Spectrometry section.
TRUTH CHECK: ""HCD"" (Higher-energy Collisional Dissociation) is a specific form of beam-type collision-induced dissociation. While technically accurate in a general sense, the paper uses the specific term ""HCD"".
COMPLETENESS CHECK: The full set contains only this value, which covers the fragmentation method described.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD013685","","strict","Technical","instrument","Orbitrap Q-Exactive","Orbitrap Q-Exactive","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value is a mass spectrometer model, which matches the required category.
SOURCE CHECK: The value is explicitly mentioned in the ""Mass Spectrometry"" section of the methods (""coupled to an Orbitrap Q-Exactive mass spectrometer"").
TRUTH CHECK: The value is factually correct as stated in the text.
COMPLETENESS CHECK: The full set contains the only mass spectrometer mentioned in the paper.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD013685","","strict","Technical","label","label free","label free","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""label free"" is the correct category for the label field.
SOURCE CHECK: The paper does not mention any isobaric (TMT, iTRAQ) or metabolic/chemical (SILAC, dimethyl) labeling methods in the Mass Spectrometry section.
TRUTH CHECK: Since no labeling is described, ""label-free"" is the correct safe default.
COMPLETENESS CHECK: The full set contains only this value, which is exhaustive for the described experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD013685","","strict","Technical","mass_analyzer","Orbitrap","Orbitrap","high","False","","True","True","False","False","","","correct_explicit","TYPE CHECK: The candidate value ""Orbitrap"" is a correct category for a mass analyzer.
SOURCE CHECK: The value is explicitly mentioned in the ""Mass Spectrometry"" section (""coupled to an Orbitrap Q-Exactive mass spectrometer"").
TRUTH CHECK: The value is factually correct as the instrument used was an Orbitrap Q-Exactive.
COMPLETENESS CHECK: The full set contains the only mass analyzer mentioned for the MS experiment.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD013685","","strict","Technical","modification","monohydroxylated residue","","low","False","","False","False","False","True","pride_repository","","pride_repository_only","TYPE CHECK: The candidate value is a type of protein modification, which matches the field definition.
SOURCE CHECK: The term ""monohydroxylated residue"" does not appear in the paper text.
TRUTH CHECK: The paper explicitly mentions ""oxidation of methionine"" as a variable modification, but it does not mention ""monohydroxylated residue"".
COMPLETENESS CHECK: The full set of extracted values contains many modifications (e.g., ""dihydroxy"", ""Deamidation"") that are not mentioned in the text.

TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: no
VALUE_COMPLETE: no
HALLUCINATED: yes
VERDICT: low
CORRECTED_VALUE: NONE",""
