"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD041782","BiologicalAgent","species","species","Homo sapiens","True"
"PXD041782","BiologicalAgent","tissue","organ","lung","True"
"PXD041782","BiologicalAgent","cell_type","cell_type","epithelial cell","True"
"PXD041782","BiologicalAgent","disease_state","disease","non-small cell lung cancer","True"
"PXD041782","BiologicalAgent","sample_source","material_type","cell line","True"
"PXD041782","BiologicalAgent","age","age","","False"
"PXD041782","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","lung","True"
"PXD041782","BiologicalAgent","BMI","BMI","","False"
"PXD041782","BiologicalAgent","cell_line","cell_line","H1299","True"
"PXD041782","BiologicalAgent","sex","sex","","False"
"PXD041782","BiologicalAgent","strain","strain","","False"
"PXD041782","BiologicalAgent","material_type","material_type","cell line","True"
"PXD041782","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD041782","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD041782","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD041782","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD041782","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD041782","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD041782","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD041782","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD041782","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD041782","TechnicalAgent","instrument","instrument","Orbitrap Exploris 480","True"
"PXD041782","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD041782","TechnicalAgent","labeling","label","iTRAQ","True"
"PXD041782","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD041782","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD041782","ExperimentalDesignAgent","biological_replicate","replicates","cell lines (CRTAC1-overexpressing and vector control) | 4","True"
"PXD041782","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD041782","ExperimentalDesignAgent","experimental_design","experimental_design","Comparison of CRTAC1-overexpressing cells and vector control cells with and without cisplatin treatment","True"
"PXD041782","ExperimentalDesignAgent","factor_value","factor_value","genotype (CRTAC1-overexpressing, vector control), treatment (cisplatin, control)","True"
"PXD041782","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD041782","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD041782","ExperimentalDesignAgent","number_of_biological_replicates","replicates","cell lines (CRTAC1-overexpressing and vector control) | 4","True"
"PXD041782","ExperimentalDesignAgent","number_of_samples","number_of_samples","4","True"
