"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD014145","Biological","cell_line","cell_line","A549","True"
"PXD014145","Biological","cell_type","cell_type","epithelial cell","True"
"PXD014145","Biological","disease","disease","lung adenocarcinoma","True"
"PXD014145","Biological","organ","organ","lung","True"
"PXD014145","Biological","species","species","homo sapiens","True"
"PXD014145","ExperimentalDesign","factor_value","factor_value","treatment (siControl, siKMT9α#1) | lung adenocarcinoma","True"
"PXD014145","ExperimentalDesign","fractions","fractions","12","True"
"PXD014145","ExperimentalDesign","replicates","replicates","8","True"
"PXD014145","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD014145","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD014145","Technical","fragment_mass_tolerance","fragment_mass_tolerance","11 ppm","True"
"PXD014145","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD014145","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD014145","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD014145","Technical","precursor_mass_tolerance","precursor_mass_tolerance","7 ppm","True"
