sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD044254-Sample-1	source_name	source name	PXD044254-Sample-1	derived								legacy_derivation	derived
1	PXD044254-Sample-1	organism	characteristics[organism]	Mus musculus	biological_agent	We obtained 11-month-old male C57/B6J mice from Vital River Laboratories in Zhejiang, China.	AGREE	1.0	high	False	False		source_precedence:biological_agent	derived
1	PXD044254-Sample-1	organism_part	characteristics[organism part]	heart	biological_agent	Moving forward, a proteomic analysis was performed on heart tissue samples from aged mice with MI and TAC.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD044254-Sample-1	disease	characteristics[disease]	myocardial infarction, transverse aortic constriction, normal	biological_agent	In this study, we constructed myocardial infarction (MI) and transverse aortic constriction (TAC) modelsY in aged mice to simulate the disease states of CHD and hypertension, respectively.	LLM_ONLY	0.5	medium	False	False	myocardial infarction, transverse aortic constriction, normal	source_precedence:biological_agent	derived
1	PXD044254-Sample-1	cell_type	characteristics[cell type]	cardiomyocyte	biological_agent	However, the TAC group showed a dramatic increase in CSA (approximately 2-fold) compared to the sham group, indicating significant cardiomyocyte hypertrophy (Figures 1(b) and 1(c))	LLM_ONLY	0.5					source_precedence:biological_agent	derived
1	PXD044254-Sample-1	sex	characteristics[sex]	male	biological_agent	We obtained 11-month-old male C57/B6J mice from Vital River Laboratories in Zhejiang, China.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD044254-Sample-1	age	characteristics[age]	11-month-old	biological_agent	We obtained 11-month-old male C57/B6J mice from Vital River Laboratories in Zhejiang, China.	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD044254-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD044254-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD044254-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-dependent acquisition;AC=PRIDE:0000627	runassessor								source_precedence:runassessor	derived
1	PXD044254-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD044254-Sample-1	instrument	comment[instrument]	NT=Q Exactive;AC=MS:1001911	runassessor				high	False	False		source_precedence:runassessor	derived
1	PXD044254-Sample-1	cleavage_agent	comment[cleavage agent details]	NT=Trypsin;AC=MS:1001251	derived								legacy_derivation	derived
1	PXD044254-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
1	PXD044254-Sample-1	factor_value	factor value[experimental design]	condition (sham, MI, TAC)	experimental_design_agent	the mice were randomly allocated into three groups: sham, MI, and TAC models	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD044254-Sample-1	modification	comment[modification parameters]	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	derived								legacy_derivation	derived
