"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD009864","BiologicalAgent","species","species","Eriocheir sinensis","True"
"PXD009864","BiologicalAgent","tissue","organ","hepatopancreas","True"
"PXD009864","BiologicalAgent","cell_type","cell_type","","False"
"PXD009864","BiologicalAgent","disease_state","disease","","False"
"PXD009864","BiologicalAgent","sample_source","material_type","mitten crabs","True"
"PXD009864","BiologicalAgent","age","age","","False"
"PXD009864","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD009864","BiologicalAgent","BMI","BMI","","False"
"PXD009864","BiologicalAgent","cell_line","cell_line","","False"
"PXD009864","BiologicalAgent","sex","sex","male","True"
"PXD009864","BiologicalAgent","strain","strain","","False"
"PXD009864","BiologicalAgent","material_type","material_type","mitten crabs","True"
"PXD009864","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD009864","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD009864","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD009864","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD009864","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD009864","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD009864","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD009864","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD009864","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD009864","TechnicalAgent","instrument","instrument","Q Exactive HF","True"
"PXD009864","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD009864","TechnicalAgent","labeling","label","label-free","True"
"PXD009864","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD009864","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD009864","ExperimentalDesignAgent","biological_replicate","replicates","3 crabs per group | 6","True"
"PXD009864","ExperimentalDesignAgent","technical_replicate","technical_replicates","triplicate | 3","True"
"PXD009864","ExperimentalDesignAgent","experimental_design","experimental_design","Comparison between LA and LNA diet groups","True"
"PXD009864","ExperimentalDesignAgent","factor_value","factor_value","diet (LA, LNA)","True"
"PXD009864","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD009864","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","triplicate | 3","True"
"PXD009864","ExperimentalDesignAgent","number_of_biological_replicates","replicates","3 crabs per group | 6","True"
"PXD009864","ExperimentalDesignAgent","number_of_samples","number_of_samples","2","True"
