"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD000534","","strict","Biological","age","age","42 to 78","True"
"PXD000534","","strict","Biological","disease","disease","cholangiocellular carcinoma","True"
"PXD000534","","strict","Biological","organ","organ","liver","True"
"PXD000534","","strict","Biological","species","species","Homo sapiens","True"
"PXD000534","","strict","ExperimentalDesign","factor_value","factor_value","tissue type (CCC tumor tissue, non-tumorous liver tissue) | cholangiocellular carcinoma","True"
"PXD000534","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD000534","","strict","ExperimentalDesign","replicates","replicates","8","True"
"PXD000534","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD000534","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD000534","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","-0.264059 ppm","True"
"PXD000534","","strict","Technical","fragmentation","fragmentation","collision-induced dissociation","True"
"PXD000534","","strict","Technical","instrument","instrument","Orbitrap Elite, UltraFlex II","True"
"PXD000534","","strict","Technical","label","label","label free","True"
"PXD000534","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD000534","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","8 ppm","True"
