"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD057905","","strict","Biological","cell_line","cell_line","HeLa, H9, ReNcell VM","True"
"PXD057905","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD057905","","strict","Biological","disease","disease","cervical adenocarcinoma","True"
"PXD057905","","strict","Biological","organ","organ","cervix","True"
"PXD057905","","strict","Biological","species","species","Homo sapiens","True"
"PXD057905","","strict","ExperimentalDesign","factor_value","factor_value","treatment (CTRL, sorbitol) | cervical adenocarcinoma","True"
"PXD057905","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD057905","","strict","ExperimentalDesign","replicates","replicates","4","True"
"PXD057905","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD057905","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD057905","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD057905","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","0.05","True"
"PXD057905","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD057905","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD057905","","strict","Technical","label","label","label free","True"
"PXD057905","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD057905","","strict","Technical","modification","modification","Oxidation (M) | Phospho (STY) | Deamidation (NQ)","True"
"PXD057905","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","10 parts per million","True"
"PXD057905","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
