source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD011175-Sample-1	homo sapiens	lymph node	malignant melanoma	3	not available	not available	run 1	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive, Q Exactive HF-X	not available	7	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	protein input amount (12.5–200 μg), patient tissue identity	7 ppm	8 ppm	orbitrap	F1_MM2.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD011175-Sample-2	homo sapiens	lymph node	malignant melanoma	3	not available	not available	run 2	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive, Q Exactive HF-X	not available	7	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	protein input amount (12.5–200 μg), patient tissue identity	7 ppm	8 ppm	orbitrap	F2_MM2.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD011175-Sample-3	homo sapiens	lymph node	malignant melanoma	3	not available	not available	run 3	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive, Q Exactive HF-X	not available	7	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	protein input amount (12.5–200 μg), patient tissue identity	7 ppm	8 ppm	orbitrap	F3_MM2.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD011175-Sample-4	homo sapiens	lymph node	malignant melanoma	3	not available	not available	run 4	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive, Q Exactive HF-X	not available	7	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	protein input amount (12.5–200 μg), patient tissue identity	7 ppm	8 ppm	orbitrap	F4_MM2.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD011175-Sample-5	homo sapiens	lymph node	malignant melanoma	3	not available	not available	run 5	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive, Q Exactive HF-X	not available	7	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	protein input amount (12.5–200 μg), patient tissue identity	7 ppm	8 ppm	orbitrap	F5_MM2.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD011175-Sample-6	homo sapiens	lymph node	malignant melanoma	3	not available	not available	run 6	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive, Q Exactive HF-X	not available	7	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	protein input amount (12.5–200 μg), patient tissue identity	7 ppm	8 ppm	orbitrap	F6_MM2.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD011175-Sample-7	homo sapiens	lymph node	malignant melanoma	3	not available	not available	run 7	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive, Q Exactive HF-X	not available	7	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	protein input amount (12.5–200 μg), patient tissue identity	7 ppm	8 ppm	orbitrap	FT_MM2.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD011175-Sample-8	homo sapiens	lymph node	malignant melanoma	3	not available	not available	run 8	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive, Q Exactive HF-X	not available	7	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	protein input amount (12.5–200 μg), patient tissue identity	7 ppm	8 ppm	orbitrap	MM1_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD011175-Sample-9	homo sapiens	lymph node	malignant melanoma	3	not available	not available	run 9	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive, Q Exactive HF-X	not available	7	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	protein input amount (12.5–200 μg), patient tissue identity	7 ppm	8 ppm	orbitrap	MM1_R3.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
PXD011175-Sample-10	homo sapiens	lymph node	malignant melanoma	3	not available	not available	run 10	proteomic profiling by mass spectrometry	data-dependent acquisition	label free sample	Q Exactive, Q Exactive HF-X	not available	7	2	NT=beam-type collision-induced dissociation;AC=MS:1000422	protein input amount (12.5–200 μg), patient tissue identity	7 ppm	8 ppm	orbitrap	MM2_R1.raw	v1.1.0	HAMLET-agentic v0.1.0	malignant melanoma
