"paper_id","agent","annotation_type","extracted_value","all_values_for_field","verdict","type_mismatch","correct_type","value_correct","value_complete","hallucination","issue_summary","corrected_value"
"PXD026142","BiologicalAgent","species","Homo sapiens","Homo sapiens","high","False","","True","True","False","TYPE CHECK: The candidate value is a scientific name for an organism, which matches the species field definition.
SOURCE CHECK: The text explicitly mentions ""human hematopoietic cells"", ""human genes"", and ""human blood"", from which ""Homo sapiens"" is the standard scientific equivalent.
TRUTH CHECK: The value is factually correct as the study focuses on human blood and bone marrow.
COMPLETENESS CHECK: The full set contains the only species mentioned in the text.
TYPE_CORRECT: yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT: yes
VALUE_COMPLETE: yes
HALLUCINATED: no
VERDICT: high
CORRECTED_VALUE: NONE",""
"PXD026142","BiologicalAgent","organ","blood, bone marrow","blood, bone marrow","high","False","","True","True","False","TYPE CHECK:        The candidate value consists of tissues/organs, which matches the definition.
SOURCE CHECK:      The text explicitly mentions ""human blood and bone marrow"".
TRUTH CHECK:       The values are factually correct based on the provided text.
COMPLETENESS CHECK: The full set captures the organs mentioned in the abstract.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD026142","BiologicalAgent","cell_type","hematopoietic cells","hematopoietic cells","medium","False","","True","False","False","TYPE CHECK:        The candidate value ""hematopoietic cells"" describes a cell lineage, which fits the definition of cell_type.
SOURCE CHECK:      The value is explicitly mentioned in the title (""human hematopoietic cells"").
TRUTH CHECK:       The value is factually correct as the study focuses on proteoforms in human hematopoietic cells.
COMPLETENESS CHECK: The paper mentions ""21 cell types,"" but the provided text does not list them individually; ""hematopoietic cells"" serves as the overarching category for these types.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE","hematopoietic cells, 21 cell types"
"PXD026142","BiologicalAgent","disease","normal, acute rejection","normal, acute rejection","high","False","","True","True","False","TYPE CHECK:        The candidate value describes disease states/diagnoses, which matches the field definition.
SOURCE CHECK:      The text mentions ""distinguish normal graft function from acute rejection"" in the context of liver transplantation.
TRUTH CHECK:       The values ""normal"" and ""acute rejection"" are explicitly mentioned as the conditions being distinguished.
COMPLETENESS CHECK: The full set captures the specific conditions mentioned in the clinical application section of the abstract.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     yes
VALUE_COMPLETE:    yes
HALLUCINATED:      no
VERDICT:           high
CORRECTED_VALUE:   NONE",""
"PXD026142","BiologicalAgent","material_type","human blood and bone marrow","","low","True","","False","False","False","TYPE CHECK:        The candidate value is a description of the source material, but it does not match the ""Broad material class"" categories (e.g., ""tissue"", ""biofluid"", ""primary cells"") required by the definition.
SOURCE CHECK:      The text mentions ""human blood and bone marrow"", but these are the sources, not the material type category.
TRUTH CHECK:       The value is factually present in the text, but it is not a valid ""material_type"" according to the provided taxonomy.
COMPLETENESS CHECK:The full set contains only this value, which is a specific source rather than a broad material class.
TYPE_CORRECT:      no
CORRECT_TYPE_NAME: material_type
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           low
CORRECTED_VALUE:   [""primary cells"", ""biofluid"", ""tissue""]",""
"PXD026142","TechnicalAgent","instrument","Orbitrap Elite","","low","False","","False","False","True","TYPE CHECK:        The candidate value is a mass spectrometer model, which matches the field definition.
SOURCE CHECK:      The provided paper text (title, abstract, and methods snippet) does not mention ""Orbitrap Elite"" or any other instrument.
TRUTH CHECK:       The value is not supported by the provided text.
COMPLETENESS CHECK:   The full set is not present in the text.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      yes
VERDICT:           low
CORRECTED_VALUE:   NONE",""
"PXD026142","ExperimentalDesignAgent","replicates","21 cell types and plasma","","low","True","","False","False","False","TYPE CHECK:        No, the candidate value describes the sample types/groups, not the number of biological replicates.
SOURCE CHECK:      The text mentions ""21 cell types and plasma"", but this refers to the diversity of samples, not the number of replicates per sample.
TRUTH CHECK:       The value is factually incorrect as a count of replicates.
COMPLETENESS CHECK:The full set contains a mix of sample descriptions and a number, but neither accurately represents the biological replicates based on the provided text.
TYPE_CORRECT:      no
CORRECT_TYPE_NAME: replicates
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           low
CORRECTED_VALUE:   NONE",""
"PXD026142","ExperimentalDesignAgent","replicates","22","","low","False","","False","False","False","TYPE CHECK:        The candidate value is a numeric count, which is the correct category for the replicates field.
SOURCE CHECK:      The number ""22"" is not mentioned in the provided text as a count of biological replicates; the text mentions ""21 cell types and plasma"", which refers to the number of sample groups/types, not replicates per group.
TRUTH CHECK:       The value is factually incorrect; it appears the pipeline has mistaken the number of sample types (21 cell types + 1 plasma = 22) for the number of biological replicates.
COMPLETENESS CHECK:The full set of extracted values is incorrect as it confuses sample groups with replicates.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      no
VERDICT:           low
CORRECTED_VALUE:   NONE",""
"PXD026142","ExperimentalDesignAgent","technical_replicates","technical replicates","","low","True","","False","False","True","TYPE CHECK:        The candidate value ""technical replicates"" is the name of the field, not a numeric count as required by the definition.
SOURCE CHECK:      The phrase ""technical replicates"" is not present in the provided text, nor is a specific number of technical replicates mentioned.
TRUTH CHECK:       The value is not a factual count of replicates for this experiment.
COMPLETENESS CHECK: The full set contains a numeric value ""5"" and the field name; however, neither is supported by the provided text.
TYPE_CORRECT:      no
CORRECT_TYPE_NAME: technical_replicates
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      yes
VERDICT:           low
CORRECTED_VALUE:   NONE",""
"PXD026142","ExperimentalDesignAgent","technical_replicates","5","","low","False","","False","False","True","TYPE CHECK:        No, the candidate value ""5"" is a numeric count, but the set of all_extracted_values includes ""technical replicates"", which is a field name/label, not a value.
SOURCE CHECK:      The provided text (title, abstract, methods) does not mention the number of technical replicates.
TRUTH CHECK:       The value ""5"" is not supported by the provided text.
COMPLETENESS CHECK: The full set of values is not based on the provided text and contains a label instead of a value.
TYPE_CORRECT:      yes
CORRECT_TYPE_NAME: NONE
VALUE_CORRECT:     no
VALUE_COMPLETE:    no
HALLUCINATED:      yes
VERDICT:           low
CORRECTED_VALUE:   NONE",""
