pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD012255	Phospho_redissolve_final_01.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD012255	Phospho_redissolve_final_01.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD012255	Phospho_redissolve_final_01.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD012255	Phospho_redissolve_final_02.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD012255	Phospho_redissolve_final_02.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD012255	Phospho_redissolve_final_02.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD012255	Phospho_redissolve_final_03.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD012255	Phospho_redissolve_final_03.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD012255	Phospho_redissolve_final_03.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD012255	Phospho_redissolve_final_04.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD012255	Phospho_redissolve_final_04.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD012255	Phospho_redissolve_final_04.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD012255	Phospho_redissolve_final_05.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD012255	Phospho_redissolve_final_05.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD012255	Phospho_redissolve_final_05.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
PXD012255	Phospho_redissolve_final_06.raw	Biological	4	4	4	0	0	1.000000	1.000000	1.000000
PXD012255	Phospho_redissolve_final_06.raw	Technical	5	5	5	0	0	1.000000	1.000000	1.000000
PXD012255	Phospho_redissolve_final_06.raw	ExperimentalDesign	2	2	1	1	1	0.500000	0.500000	0.500000
