pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr01.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr01.raw	Technical	11	16	6	5	10	0.545455	0.375000	0.444444
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr01.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr02.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr02.raw	Technical	11	16	6	5	10	0.545455	0.375000	0.444444
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr02.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr03.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr03.raw	Technical	11	16	6	5	10	0.545455	0.375000	0.444444
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr03.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr04.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr04.raw	Technical	11	16	6	5	10	0.545455	0.375000	0.444444
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr04.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr05.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr05.raw	Technical	11	16	6	5	10	0.545455	0.375000	0.444444
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr05.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr06.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr06.raw	Technical	11	16	6	5	10	0.545455	0.375000	0.444444
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr06.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr07.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr07.raw	Technical	11	16	6	5	10	0.545455	0.375000	0.444444
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr07.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr08.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr08.raw	Technical	11	16	6	5	10	0.545455	0.375000	0.444444
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr08.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr09.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr09.raw	Technical	11	16	6	5	10	0.545455	0.375000	0.444444
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr09.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr10.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr10.raw	Technical	11	16	6	5	10	0.545455	0.375000	0.444444
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr10.raw	ExperimentalDesign	5	1	0	5	1	0.000000	0.000000	0.000000
PXD017201	LJMP_Melanoma_QE_20170310_TMT_set1_1mgIPG3-10_fr11.raw	Biological	3	3	2	1	1	0.666667	0.666667	0.666667
