"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD061760","","strict","Biological","age","age","4-week-old","True"
"PXD061760","","strict","Biological","cell_type","cell_type","BMSCs","True"
"PXD061760","","strict","Biological","disease","disease","normal","True"
"PXD061760","","strict","Biological","organ","organ","bone marrow","True"
"PXD061760","","strict","Biological","sex","sex","male","True"
"PXD061760","","strict","Biological","species","species","Rattus norvegicus","True"
"PXD061760","","strict","ExperimentalDesign","factor_value","factor_value","condition (static, mechanical stretch) | normal","True"
"PXD061760","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD061760","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD061760","","strict","Technical","instrument","instrument","Q Exactive Plus","True"
"PXD061760","","strict","Technical","label","label","label free","True"
"PXD061760","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD061760","","strict","Technical","modification","modification","Deamidation (NQR) | Iodoacetamide derivative (CDEHKMSTUY,N-term) | Oxidation or Hydroxylation (CDEFHIKLMNPQRSTUVWY,C-term)","True"
