"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD009815","BiologicalAgent","species","species","Saccharomyces cerevisiae","True"
"PXD009815","BiologicalAgent","tissue","organ","","False"
"PXD009815","BiologicalAgent","cell_type","cell_type","","False"
"PXD009815","BiologicalAgent","disease_state","disease","","False"
"PXD009815","BiologicalAgent","sample_source","material_type","yeast lysate","True"
"PXD009815","BiologicalAgent","age","age","","False"
"PXD009815","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD009815","BiologicalAgent","BMI","BMI","","False"
"PXD009815","BiologicalAgent","cell_line","cell_line","","False"
"PXD009815","BiologicalAgent","sex","sex","","False"
"PXD009815","BiologicalAgent","strain","strain","","False"
"PXD009815","BiologicalAgent","material_type","material_type","yeast lysate","True"
"PXD009815","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD009815","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD009815","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD009815","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD009815","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD009815","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD009815","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD009815","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD009815","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD009815","TechnicalAgent","instrument","instrument","Q Exactive Plus","True"
"PXD009815","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD009815","TechnicalAgent","labeling","label","label-free","True"
"PXD009815","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD009815","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD009815","ExperimentalDesignAgent","biological_replicate","replicates","yeast lysate spiked with UPS1 proteins | 10","True"
"PXD009815","ExperimentalDesignAgent","technical_replicate","technical_replicates","quadruplicate | 4","True"
"PXD009815","ExperimentalDesignAgent","experimental_design","experimental_design","concentration gradient of spiked UPS1 proteins in yeast lysate","True"
"PXD009815","ExperimentalDesignAgent","factor_value","factor_value","UPS1 spike concentration (0.01, 0.05, 0.1, 0.250, 0.5, 1, 5, 10, 25, 50 fmol)","True"
"PXD009815","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD009815","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","quadruplicate | 4","True"
"PXD009815","ExperimentalDesignAgent","number_of_biological_replicates","replicates","yeast lysate spiked with UPS1 proteins | 10","True"
"PXD009815","ExperimentalDesignAgent","number_of_samples","number_of_samples","40","True"
