"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD005554","","strict","Biological","cell_type","cell_type","tumor cells","True"
"PXD005554","","strict","Biological","disease","disease","triple-negative breast cancer, high-grade serous ovarian cancer, normal","True"
"PXD005554","","strict","Biological","organ","organ","breast, omentum","True"
"PXD005554","","strict","Biological","sex","sex","female","True"
"PXD005554","","strict","Biological","species","species","Homo sapiens","True"
"PXD005554","","strict","ExperimentalDesign","factor_value","factor_value","tissue type (triple-negative breast cancer, adjacent mammary tissue, omental metastasis from high-grade serous ovarian cancer, normal omentum) | triple-negative breast cancer, high-grade serous ovarian cancer, normal","True"
"PXD005554","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD005554","","strict","Technical","alkylation_reagent","alkylation_reagent","iodoacetamide","True"
"PXD005554","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD005554","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD005554","","strict","Technical","label","label","label free","True"
"PXD005554","","strict","Technical","mass_analyzer","mass_analyzer","Orbitrap","True"
"PXD005554","","strict","Technical","modification","modification","Gln->pyro-Glu | Phospho | Carbamyl | Deamidated | Carbamidomethyl | Oxidation","True"
"PXD005554","","strict","Technical","reduction_reagent","reduction_reagent","dithiothreitol","True"
