"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD070229","BiologicalAgent","species","species","Candidozyma auris","True"
"PXD070229","BiologicalAgent","tissue","organ","","False"
"PXD070229","BiologicalAgent","cell_type","cell_type","","False"
"PXD070229","BiologicalAgent","disease_state","disease","","False"
"PXD070229","BiologicalAgent","sample_source","material_type","whole organism","True"
"PXD070229","BiologicalAgent","age","age","","False"
"PXD070229","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD070229","BiologicalAgent","BMI","BMI","","False"
"PXD070229","BiologicalAgent","cell_line","cell_line","","False"
"PXD070229","BiologicalAgent","sex","sex","","False"
"PXD070229","BiologicalAgent","strain","strain","CECT 13225","True"
"PXD070229","BiologicalAgent","material_type","material_type","whole organism","True"
"PXD070229","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD070229","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD070229","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD070229","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD070229","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD070229","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD070229","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD070229","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD070229","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD070229","TechnicalAgent","instrument","instrument","Orbitrap Exploris 240","True"
"PXD070229","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD070229","TechnicalAgent","labeling","label","label-free","True"
"PXD070229","TechnicalAgent","reduction_reagent","reduction_reagent","DTT, β-mercaptoethanol","True"
"PXD070229","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD070229","ExperimentalDesignAgent","biological_replicate","replicates","2","True"
"PXD070229","ExperimentalDesignAgent","technical_replicate","technical_replicates","","False"
"PXD070229","ExperimentalDesignAgent","experimental_design","experimental_design","identification of immunoreactive proteins from CWAP extract","True"
"PXD070229","ExperimentalDesignAgent","factor_value","factor_value","protein source (CWAP extract)","True"
"PXD070229","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD070229","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","","False"
"PXD070229","ExperimentalDesignAgent","number_of_biological_replicates","replicates","2","True"
"PXD070229","ExperimentalDesignAgent","number_of_samples","number_of_samples","2","True"
