"paper_id","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD000070","BiologicalAgent","species","species","P. falciparum","True"
"PXD000070","BiologicalAgent","tissue","organ","","False"
"PXD000070","BiologicalAgent","cell_type","cell_type","schizont","True"
"PXD000070","BiologicalAgent","disease_state","disease","","False"
"PXD000070","BiologicalAgent","sample_source","material_type","human erythrocytes","True"
"PXD000070","BiologicalAgent","age","age","","False"
"PXD000070","BiologicalAgent","anatomic_site_tumor","anatomic_site_tumor","","False"
"PXD000070","BiologicalAgent","BMI","BMI","","False"
"PXD000070","BiologicalAgent","cell_line","cell_line","","False"
"PXD000070","BiologicalAgent","sex","sex","","False"
"PXD000070","BiologicalAgent","strain","strain","3D7","True"
"PXD000070","BiologicalAgent","material_type","material_type","human erythrocytes","True"
"PXD000070","BiologicalAgent","developmental_stage","developmental_stage","","False"
"PXD000070","TechnicalAgent","acquisition_method","acquisition_method","","False"
"PXD000070","TechnicalAgent","alkylation_reagent","alkylation_reagent","","False"
"PXD000070","TechnicalAgent","alkylation_concentration","alkylation_concentration","","False"
"PXD000070","TechnicalAgent","cleavage_agent","cleavage_agent","","False"
"PXD000070","TechnicalAgent","collision_energy","collision_energy","","False"
"PXD000070","TechnicalAgent","enrichment_method","enrichment_method","","False"
"PXD000070","TechnicalAgent","fractionation_method","fractionation","","False"
"PXD000070","TechnicalAgent","fragmentation_method","fragmentation","","False"
"PXD000070","TechnicalAgent","instrument","instrument","LTQ Orbitrap Velos hybrid mass spectrometer","True"
"PXD000070","TechnicalAgent","ionization_type","ionization_type","","False"
"PXD000070","TechnicalAgent","labeling","label","label-free","True"
"PXD000070","TechnicalAgent","reduction_reagent","reduction_reagent","","False"
"PXD000070","TechnicalAgent","reduction_concentration","reduction_concentration","","False"
"PXD000070","ExperimentalDesignAgent","biological_replicate","replicates","P. falciparum schizont | 1","True"
"PXD000070","ExperimentalDesignAgent","technical_replicate","technical_replicates","triplicate | 3","True"
"PXD000070","ExperimentalDesignAgent","experimental_design","experimental_design","comparison of DDNL and DT acquisition strategies","True"
"PXD000070","ExperimentalDesignAgent","factor_value","factor_value","acquisition strategy (DDNL, DT)","True"
"PXD000070","ExperimentalDesignAgent","number_of_fractions","fractions","1","True"
"PXD000070","ExperimentalDesignAgent","number_of_technical_replicates","technical_replicates","triplicate | 3","True"
"PXD000070","ExperimentalDesignAgent","number_of_biological_replicates","replicates","P. falciparum schizont | 1","True"
"PXD000070","ExperimentalDesignAgent","number_of_samples","number_of_samples","6","True"
