"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD000999","","strict","Biological","cell_line","cell_line","HeLa","True"
"PXD000999","","strict","Biological","cell_type","cell_type","epithelial cell","True"
"PXD000999","","strict","Biological","disease","disease","cervical adenocarcinoma","True"
"PXD000999","","strict","Biological","organ","organ","cervix","True"
"PXD000999","","strict","Biological","species","species","Homo sapiens","True"
"PXD000999","","strict","ExperimentalDesign","factor_value","factor_value","isolation width (±1.0, ±2.0, ±3.0, ±4.0 Th) | cervical adenocarcinoma","True"
"PXD000999","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD000999","","strict","ExperimentalDesign","replicates","replicates","3","True"
"PXD000999","","strict","ExperimentalDesign","technical_replicates","technical_replicates","4","True"
"PXD000999","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD000999","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD000999","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","20 ppm","True"
"PXD000999","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD000999","","strict","Technical","instrument","instrument","Q Exactive","True"
"PXD000999","","strict","Technical","label","label","label free","True"
"PXD000999","","strict","Technical","mass_analyzer","mass_analyzer","orbitrap","True"
"PXD000999","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6 ppm, 20 ppm, 10 ppm","True"
