"paper_id","source","mode","agent","pipeline_field","mapped_field","extracted_value","was_extracted"
"PXD055145","","strict","Biological","cell_line","cell_line","HepG2, Huh7, LX-2","True"
"PXD055145","","strict","Biological","cell_type","cell_type","hepatocyte, Kupffer cell, stellate cell","True"
"PXD055145","","strict","Biological","disease","disease","hepatocellular carcinoma","True"
"PXD055145","","strict","Biological","organ","organ","liver","True"
"PXD055145","","strict","Biological","species","species","Homo sapiens, Mus musculus","True"
"PXD055145","","strict","ExperimentalDesign","factor_value","factor_value","treatment (4-HNE) | hepatocellular carcinoma","True"
"PXD055145","","strict","ExperimentalDesign","fractions","fractions","1","True"
"PXD055145","","strict","ExperimentalDesign","replicates","replicates","1","True"
"PXD055145","","strict","ExperimentalDesign","technical_replicates","technical_replicates","1","True"
"PXD055145","","strict","Technical","acquisition_method","acquisition_method","data-dependent acquisition","True"
"PXD055145","","strict","Technical","cleavage_agent","cleavage_agent","Trypsin","True"
"PXD055145","","strict","Technical","fragment_mass_tolerance","fragment_mass_tolerance","9 ppm","True"
"PXD055145","","strict","Technical","fragmentation","fragmentation","beam-type collision-induced dissociation","True"
"PXD055145","","strict","Technical","instrument","instrument","QTOF Premiere, Agilent 6495B QQQ","True"
"PXD055145","","strict","Technical","label","label","label free","True"
"PXD055145","","strict","Technical","mass_analyzer","mass_analyzer","TOF","True"
"PXD055145","","strict","Technical","modification","modification","Oxidation (M) | Deamidation (NQ) | dihydroxy (C) | not applicable","True"
"PXD055145","","strict","Technical","precursor_mass_tolerance","precursor_mass_tolerance","6 ppm","True"
