sdrf row	source name	logical field	sdrf header	selected value	selected source	evidence	agent status	agent confidence	judge verdict	judge hallucination	judge type mismatch	judge corrected value	resolution rule	assessment state
1	PXD021394-Sample-1	source_name	source name	PXD021394-Sample-1	derived								legacy_derivation	derived
1	PXD021394-Sample-1	organism	characteristics[organism]	Homo sapiens	biological_agent	All specimens were collected from women with primary breast cancer	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD021394-Sample-1	organism_part	characteristics[organism part]	breast	biological_agent	a subset of 21 frozen breast tissue specimens was collected for this study	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD021394-Sample-1	disease	characteristics[disease]	breast cancer	biological_agent	Two samples sets of breast cancer tissues (set 1: 21 samples and set 2: 24 samples) were analyzed by RNA-sequencing and MS analyses	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD021394-Sample-1	cell_type	characteristics[cell type]	tumor cells	biological_agent	The tumor content was derived from microscopic analysis of the tumor cell area in hematoxylin–eosin-stained tissue slices	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD021394-Sample-1	biological_replicate	characteristics[biological replicate]	45	experimental_design_agent	we selected 21 tumor samples (sample set 1)... A second set of 24 tumor tissues was selected	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD021394-Sample-1	sex	characteristics[sex]	female	biological_agent	All specimens were collected from women with primary breast cancer	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
1	PXD021394-Sample-1	assay_name	assay name	run 1	derived								legacy_derivation	derived
1	PXD021394-Sample-1	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
1	PXD021394-Sample-1	acquisition	comment[proteomics data acquisition method]	NT=data-independent acquisition;AC=PRIDE:0000450	runassessor								source_precedence:runassessor	derived
1	PXD021394-Sample-1	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
1	PXD021394-Sample-1	instrument	comment[instrument]	Q-Exactive Plus, Q-Exactive HF-X	runassessor				medium	False	False	Q-Exactive Plus, Q-Exactive HF-X	source_precedence:runassessor	derived
1	PXD021394-Sample-1	fraction_identifier	comment[fraction identifier]	6	experimental_design_agent	peptides from each fraction (n of fractions: 6)	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD021394-Sample-1	technical_replicate	comment[technical replicate]	2	experimental_design_agent	Samples were processed as ALLPREP flow-throughs (FT) and whole tissue lysates (WTL)	LLM_ONLY	0.5					source_precedence:experimental_design_agent	derived
1	PXD021394-Sample-1	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
1	PXD021394-Sample-1	factor_value	factor value[experimental design]	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	experimental_design_agent	13 (61.9%, set 1) and 17 (70.8%, set 2) tumors were positive to ER, while only 8 (38.1%) and 7 (29.2%) were ER negative... seven patients from sample set 1 and four patients from sample set 2 had tumors with a spiculated appearance	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
1	PXD021394-Sample-1	precursor_tolerance	comment[precursor mass tolerance]	20 ppm, 4.5 ppm	derived								legacy_derivation	derived
1	PXD021394-Sample-1	fragment_tolerance	comment[fragment mass tolerance]	8 ppm	derived								legacy_derivation	derived
1	PXD021394-Sample-1	data_file	comment[data file]	TDM_M1912_226.raw	derived								legacy_derivation	derived
1	PXD021394-Sample-1	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
1	PXD021394-Sample-1	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v0.1.0	derived								legacy_derivation	derived
1	PXD021394-Sample-1	factor_disease	factor value[disease]	breast cancer	derived								legacy_derivation	derived
2	PXD021394-Sample-2	source_name	source name	PXD021394-Sample-2	derived								legacy_derivation	derived
2	PXD021394-Sample-2	organism	characteristics[organism]	Homo sapiens	biological_agent	All specimens were collected from women with primary breast cancer	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD021394-Sample-2	organism_part	characteristics[organism part]	breast	biological_agent	a subset of 21 frozen breast tissue specimens was collected for this study	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD021394-Sample-2	disease	characteristics[disease]	breast cancer	biological_agent	Two samples sets of breast cancer tissues (set 1: 21 samples and set 2: 24 samples) were analyzed by RNA-sequencing and MS analyses	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD021394-Sample-2	cell_type	characteristics[cell type]	tumor cells	biological_agent	The tumor content was derived from microscopic analysis of the tumor cell area in hematoxylin–eosin-stained tissue slices	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD021394-Sample-2	biological_replicate	characteristics[biological replicate]	45	experimental_design_agent	we selected 21 tumor samples (sample set 1)... A second set of 24 tumor tissues was selected	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD021394-Sample-2	sex	characteristics[sex]	female	biological_agent	All specimens were collected from women with primary breast cancer	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
2	PXD021394-Sample-2	assay_name	assay name	run 2	derived								legacy_derivation	derived
2	PXD021394-Sample-2	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
2	PXD021394-Sample-2	acquisition	comment[proteomics data acquisition method]	NT=data-independent acquisition;AC=PRIDE:0000450	runassessor								source_precedence:runassessor	derived
2	PXD021394-Sample-2	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
2	PXD021394-Sample-2	instrument	comment[instrument]	Q-Exactive Plus, Q-Exactive HF-X	runassessor				medium	False	False	Q-Exactive Plus, Q-Exactive HF-X	source_precedence:runassessor	derived
2	PXD021394-Sample-2	fraction_identifier	comment[fraction identifier]	6	experimental_design_agent	peptides from each fraction (n of fractions: 6)	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD021394-Sample-2	technical_replicate	comment[technical replicate]	2	experimental_design_agent	Samples were processed as ALLPREP flow-throughs (FT) and whole tissue lysates (WTL)	LLM_ONLY	0.5					source_precedence:experimental_design_agent	derived
2	PXD021394-Sample-2	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
2	PXD021394-Sample-2	factor_value	factor value[experimental design]	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	experimental_design_agent	13 (61.9%, set 1) and 17 (70.8%, set 2) tumors were positive to ER, while only 8 (38.1%) and 7 (29.2%) were ER negative... seven patients from sample set 1 and four patients from sample set 2 had tumors with a spiculated appearance	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
2	PXD021394-Sample-2	precursor_tolerance	comment[precursor mass tolerance]	20 ppm, 4.5 ppm	derived								legacy_derivation	derived
2	PXD021394-Sample-2	fragment_tolerance	comment[fragment mass tolerance]	8 ppm	derived								legacy_derivation	derived
2	PXD021394-Sample-2	data_file	comment[data file]	TDM_M1912_227.raw	derived								legacy_derivation	derived
2	PXD021394-Sample-2	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
2	PXD021394-Sample-2	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v0.1.0	derived								legacy_derivation	derived
2	PXD021394-Sample-2	factor_disease	factor value[disease]	breast cancer	derived								legacy_derivation	derived
3	PXD021394-Sample-3	source_name	source name	PXD021394-Sample-3	derived								legacy_derivation	derived
3	PXD021394-Sample-3	organism	characteristics[organism]	Homo sapiens	biological_agent	All specimens were collected from women with primary breast cancer	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
3	PXD021394-Sample-3	organism_part	characteristics[organism part]	breast	biological_agent	a subset of 21 frozen breast tissue specimens was collected for this study	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
3	PXD021394-Sample-3	disease	characteristics[disease]	breast cancer	biological_agent	Two samples sets of breast cancer tissues (set 1: 21 samples and set 2: 24 samples) were analyzed by RNA-sequencing and MS analyses	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
3	PXD021394-Sample-3	cell_type	characteristics[cell type]	tumor cells	biological_agent	The tumor content was derived from microscopic analysis of the tumor cell area in hematoxylin–eosin-stained tissue slices	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
3	PXD021394-Sample-3	biological_replicate	characteristics[biological replicate]	45	experimental_design_agent	we selected 21 tumor samples (sample set 1)... A second set of 24 tumor tissues was selected	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
3	PXD021394-Sample-3	sex	characteristics[sex]	female	biological_agent	All specimens were collected from women with primary breast cancer	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
3	PXD021394-Sample-3	assay_name	assay name	run 3	derived								legacy_derivation	derived
3	PXD021394-Sample-3	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
3	PXD021394-Sample-3	acquisition	comment[proteomics data acquisition method]	NT=data-independent acquisition;AC=PRIDE:0000450	runassessor								source_precedence:runassessor	derived
3	PXD021394-Sample-3	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
3	PXD021394-Sample-3	instrument	comment[instrument]	Q-Exactive Plus, Q-Exactive HF-X	runassessor				medium	False	False	Q-Exactive Plus, Q-Exactive HF-X	source_precedence:runassessor	derived
3	PXD021394-Sample-3	fraction_identifier	comment[fraction identifier]	6	experimental_design_agent	peptides from each fraction (n of fractions: 6)	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
3	PXD021394-Sample-3	technical_replicate	comment[technical replicate]	2	experimental_design_agent	Samples were processed as ALLPREP flow-throughs (FT) and whole tissue lysates (WTL)	LLM_ONLY	0.5					source_precedence:experimental_design_agent	derived
3	PXD021394-Sample-3	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
3	PXD021394-Sample-3	factor_value	factor value[experimental design]	ER status (positive, negative), mammographic appearance (spiculated, nonspiculated)	experimental_design_agent	13 (61.9%, set 1) and 17 (70.8%, set 2) tumors were positive to ER, while only 8 (38.1%) and 7 (29.2%) were ER negative... seven patients from sample set 1 and four patients from sample set 2 had tumors with a spiculated appearance	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
3	PXD021394-Sample-3	precursor_tolerance	comment[precursor mass tolerance]	20 ppm, 4.5 ppm	derived								legacy_derivation	derived
3	PXD021394-Sample-3	fragment_tolerance	comment[fragment mass tolerance]	8 ppm	derived								legacy_derivation	derived
3	PXD021394-Sample-3	data_file	comment[data file]	TDM_M1912_230.raw	derived								legacy_derivation	derived
3	PXD021394-Sample-3	sdrf_version	comment[sdrf version]	v1.1.0	derived								legacy_derivation	derived
3	PXD021394-Sample-3	annotation_tool	comment[sdrf annotation tool]	HAMLET-agentic v0.1.0	derived								legacy_derivation	derived
3	PXD021394-Sample-3	factor_disease	factor value[disease]	breast cancer	derived								legacy_derivation	derived
4	PXD021394-Sample-4	source_name	source name	PXD021394-Sample-4	derived								legacy_derivation	derived
4	PXD021394-Sample-4	organism	characteristics[organism]	Homo sapiens	biological_agent	All specimens were collected from women with primary breast cancer	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
4	PXD021394-Sample-4	organism_part	characteristics[organism part]	breast	biological_agent	a subset of 21 frozen breast tissue specimens was collected for this study	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
4	PXD021394-Sample-4	disease	characteristics[disease]	breast cancer	biological_agent	Two samples sets of breast cancer tissues (set 1: 21 samples and set 2: 24 samples) were analyzed by RNA-sequencing and MS analyses	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
4	PXD021394-Sample-4	cell_type	characteristics[cell type]	tumor cells	biological_agent	The tumor content was derived from microscopic analysis of the tumor cell area in hematoxylin–eosin-stained tissue slices	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
4	PXD021394-Sample-4	biological_replicate	characteristics[biological replicate]	45	experimental_design_agent	we selected 21 tumor samples (sample set 1)... A second set of 24 tumor tissues was selected	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
4	PXD021394-Sample-4	sex	characteristics[sex]	female	biological_agent	All specimens were collected from women with primary breast cancer	LLM_ONLY	0.5	high	False	False		source_precedence:biological_agent	derived
4	PXD021394-Sample-4	assay_name	assay name	run 4	derived								legacy_derivation	derived
4	PXD021394-Sample-4	technology_type	technology type	proteomic profiling by mass spectrometry	derived								legacy_derivation	derived
4	PXD021394-Sample-4	acquisition	comment[proteomics data acquisition method]	NT=data-independent acquisition;AC=PRIDE:0000450	runassessor								source_precedence:runassessor	derived
4	PXD021394-Sample-4	label	comment[label]	label free sample	technical_agent				high	False	False		source_precedence:technical_agent	derived
4	PXD021394-Sample-4	instrument	comment[instrument]	Q-Exactive Plus, Q-Exactive HF-X	runassessor				medium	False	False	Q-Exactive Plus, Q-Exactive HF-X	source_precedence:runassessor	derived
4	PXD021394-Sample-4	fraction_identifier	comment[fraction identifier]	6	experimental_design_agent	peptides from each fraction (n of fractions: 6)	LLM_ONLY	0.5	high	False	False		source_precedence:experimental_design_agent	derived
4	PXD021394-Sample-4	technical_replicate	comment[technical replicate]	2	experimental_design_agent	Samples were processed as ALLPREP flow-throughs (FT) and whole tissue lysates (WTL)	LLM_ONLY	0.5					source_precedence:experimental_design_agent	derived
4	PXD021394-Sample-4	dissociation	comment[dissociation method]	NT=beam-type collision-induced dissociation;AC=MS:1000422	runassessor								source_precedence:runassessor	derived
