pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD002395	20100604_Velos1_TaGe_SA_A549_1.raw	Biological	6	6	2	4	4	0.333333	0.333333	0.333333
PXD002395	20100604_Velos1_TaGe_SA_A549_1.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
PXD002395	20100604_Velos1_TaGe_SA_A549_1.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100604_Velos1_TaGe_SA_A549_2.raw	Biological	6	6	2	4	4	0.333333	0.333333	0.333333
PXD002395	20100604_Velos1_TaGe_SA_A549_2.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
PXD002395	20100604_Velos1_TaGe_SA_A549_2.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100604_Velos1_TaGe_SA_A549_3.raw	Biological	6	6	2	4	4	0.333333	0.333333	0.333333
PXD002395	20100604_Velos1_TaGe_SA_A549_3.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
PXD002395	20100604_Velos1_TaGe_SA_A549_3.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100604_Velos1_TaGe_SA_A549_4.raw	Biological	6	6	2	4	4	0.333333	0.333333	0.333333
PXD002395	20100604_Velos1_TaGe_SA_A549_4.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
PXD002395	20100604_Velos1_TaGe_SA_A549_4.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100604_Velos1_TaGe_SA_A549_5.raw	Biological	6	6	2	4	4	0.333333	0.333333	0.333333
PXD002395	20100604_Velos1_TaGe_SA_A549_5.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
PXD002395	20100604_Velos1_TaGe_SA_A549_5.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100604_Velos1_TaGe_SA_A549_6.raw	Biological	6	6	2	4	4	0.333333	0.333333	0.333333
PXD002395	20100604_Velos1_TaGe_SA_A549_6.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
PXD002395	20100604_Velos1_TaGe_SA_A549_6.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002395	20100609_Velos1_TaGe_SA_293_1.raw	Biological	6	4	2	4	2	0.333333	0.500000	0.400000
PXD002395	20100609_Velos1_TaGe_SA_293_1.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
PXD002395	20100609_Velos1_TaGe_SA_293_1.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100609_Velos1_TaGe_SA_293_2.raw	Biological	6	4	2	4	2	0.333333	0.500000	0.400000
PXD002395	20100609_Velos1_TaGe_SA_293_2.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
PXD002395	20100609_Velos1_TaGe_SA_293_2.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100609_Velos1_TaGe_SA_293_3.raw	Biological	6	4	2	4	2	0.333333	0.500000	0.400000
PXD002395	20100609_Velos1_TaGe_SA_293_3.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
PXD002395	20100609_Velos1_TaGe_SA_293_3.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100609_Velos1_TaGe_SA_293_4.raw	Biological	6	4	2	4	2	0.333333	0.500000	0.400000
PXD002395	20100609_Velos1_TaGe_SA_293_4.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
PXD002395	20100609_Velos1_TaGe_SA_293_4.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100609_Velos1_TaGe_SA_293_5.raw	Biological	6	4	2	4	2	0.333333	0.500000	0.400000
PXD002395	20100609_Velos1_TaGe_SA_293_5.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
PXD002395	20100609_Velos1_TaGe_SA_293_5.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100609_Velos1_TaGe_SA_293_6.raw	Biological	6	4	2	4	2	0.333333	0.500000	0.400000
PXD002395	20100609_Velos1_TaGe_SA_293_6.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
PXD002395	20100609_Velos1_TaGe_SA_293_6.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD002395	20100609_Velos1_TaGe_SA_GAMG_1.raw	Biological	6	5	2	4	3	0.333333	0.400000	0.363636
PXD002395	20100609_Velos1_TaGe_SA_GAMG_1.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
PXD002395	20100609_Velos1_TaGe_SA_GAMG_1.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100609_Velos1_TaGe_SA_GAMG_2.raw	Biological	6	5	2	4	3	0.333333	0.400000	0.363636
PXD002395	20100609_Velos1_TaGe_SA_GAMG_2.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
PXD002395	20100609_Velos1_TaGe_SA_GAMG_2.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100609_Velos1_TaGe_SA_GAMG_3.raw	Biological	6	5	2	4	3	0.333333	0.400000	0.363636
PXD002395	20100609_Velos1_TaGe_SA_GAMG_3.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
PXD002395	20100609_Velos1_TaGe_SA_GAMG_3.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100609_Velos1_TaGe_SA_GAMG_4.raw	Biological	6	5	2	4	3	0.333333	0.400000	0.363636
PXD002395	20100609_Velos1_TaGe_SA_GAMG_4.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
PXD002395	20100609_Velos1_TaGe_SA_GAMG_4.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100609_Velos1_TaGe_SA_GAMG_5.raw	Biological	6	5	2	4	3	0.333333	0.400000	0.363636
PXD002395	20100609_Velos1_TaGe_SA_GAMG_5.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
PXD002395	20100609_Velos1_TaGe_SA_GAMG_5.raw	ExperimentalDesign	5	2	0	5	2	0.000000	0.000000	0.000000
PXD002395	20100609_Velos1_TaGe_SA_GAMG_6.raw	Biological	6	5	2	4	3	0.333333	0.400000	0.363636
PXD002395	20100609_Velos1_TaGe_SA_GAMG_6.raw	Technical	8	10	4	4	6	0.500000	0.400000	0.444444
