pxd	data_file	category	assessed_entities	gold_entities	matched_entities	assessed_only_entities	gold_only_entities	precision	recall	f1
PXD014528	20140917_Q1_SA_YaAt_exp3_2i_FCS-Epi_8A.raw	Biological	4	3	3	1	0	0.750000	1.000000	0.857143
PXD014528	20140917_Q1_SA_YaAt_exp3_2i_FCS-Epi_8A.raw	Technical	8	6	2	6	4	0.250000	0.333333	0.285714
PXD014528	20140917_Q1_SA_YaAt_exp3_2i_FCS-Epi_8A.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD014528	20140924_Q1_SA_YaAt_2i_FCS-Epi_Rv_10B.raw	Biological	4	3	3	1	0	0.750000	1.000000	0.857143
PXD014528	20140924_Q1_SA_YaAt_2i_FCS-Epi_Rv_10B.raw	Technical	8	6	2	6	4	0.250000	0.333333	0.285714
PXD014528	20140924_Q1_SA_YaAt_2i_FCS-Epi_Rv_10B.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD014528	20140924_Q1_SA_YaAt_2i_FCS-Epi_Rv_10C.raw	Biological	4	3	3	1	0	0.750000	1.000000	0.857143
PXD014528	20140924_Q1_SA_YaAt_2i_FCS-Epi_Rv_10C.raw	Technical	8	6	2	6	4	0.250000	0.333333	0.285714
PXD014528	20140924_Q1_SA_YaAt_2i_FCS-Epi_Rv_10C.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD014528	20140924_Q1_SA_YaAt_2i_FCS-Epi_Rv_11B.raw	Biological	4	3	3	1	0	0.750000	1.000000	0.857143
PXD014528	20140924_Q1_SA_YaAt_2i_FCS-Epi_Rv_11B.raw	Technical	8	6	2	6	4	0.250000	0.333333	0.285714
PXD014528	20140924_Q1_SA_YaAt_2i_FCS-Epi_Rv_11B.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD014528	20140924_Q1_SA_YaAt_2i_FCS-Epi_Rv_11C.raw	Biological	4	3	3	1	0	0.750000	1.000000	0.857143
PXD014528	20140924_Q1_SA_YaAt_2i_FCS-Epi_Rv_11C.raw	Technical	8	6	2	6	4	0.250000	0.333333	0.285714
PXD014528	20140924_Q1_SA_YaAt_2i_FCS-Epi_Rv_11C.raw	ExperimentalDesign	5	2	1	4	1	0.200000	0.500000	0.285714
PXD014528	20140924_Q1_SA_YaAt_2i_FCS-Epi_Rv_7A.raw	Biological	4	3	3	1	0	0.750000	1.000000	0.857143
